alive_0,bus_current_0,bus_voltage_0,heatsink_temp_0,motor_temp_0,rail_15v_0,rail_3v3_0,rail_1v9_0,dsp_temp_0,error_flags_0,limit_flags_0,rx_error_count_0,tx_error_count_0,motor_velocity_0,vehicle_velocity_0,phase_current_b_0,alive_1,bus_current_1,bus_voltage_1,heatsink_temp_1,motor_temp_1,rail_15v_1,rail_3v3_1,rail_1v9_1,dsp_temp_1,error_flags_1,limit_flags_1,rx_error_count_1,tx_error_count_1,motor_velocity_1,vehicle_velocity_1,phase_current_b_1,drive_mode,throttle_value,regen_value,brake_pedal_value,cruise_down_on,cruise_up_on,reverse_on,horn_on,headlights_on,rearview_on,power_save_on,left_turn_on,right_turn_on,mppt_current_A0,mppt_power_A0,mppt_temp_A0,mppt_vin_A0,mppt_vout_A0,mppt_current_A1,mppt_power_A1,mppt_temp_A1,mppt_vin_A1,mppt_vout_A1,mppt_current_B0,mppt_power_B0,mppt_temp_B0,mppt_vin_B0,mppt_vout_B0,mppt_current_B1,mppt_power_B1,mppt_temp_B1,mppt_vin_B1,mppt_vout_B1,mppt_current_C0,mppt_power_C0,mppt_temp_C0,mppt_vin_C0,mppt_vout_C0,mppt_current_C1,mppt_power_C1,mppt_temp_C1,mppt_vin_C1,mppt_vout_C1,battery_current,charge_enabled,highside_contactor_on,lowside_contactor_on,cell1,cell2,cell3,cell4,cell5,cell6,cell7,cell8,cell9,cell10,cell11,cell12,cell13,cell14,cell15,cell16,cell17,cell18,cell19,cell20,cell21,cell22,cell23,cell24,cell25,cell26,cell27,cell28,cell29,cell30,cell31
Yes,0.00,114.81,29.04,4.88,14.92,3.34,1.86,32.40,0x0,0x0,0,0,325.56,21.11,0.00,Yes,0.00,114.75,32.42,102.18,14.91,3.29,1.86,38.83,0x0,0x0,0,0,325.24,21.09,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,28.99,0.00,116.31,0.00,0.00,30.22,0.00,116.31,0.00,0.00,27.98,0.00,0.00,0.00,0.00,28.88,0.00,0.00,0.00,0.00,28.43,0.00,116.76,0.00,0.00,29.77,0.00,116.76,-0.182565,1,1,1,3.7006,3.6960,3.7026,3.7042,3.7020,3.7027,3.6998,3.6925,3.7009,3.7023,3.7274,3.7022,3.7144,3.7001,3.7003,3.6979,3.7290,3.6931,3.7010,3.7331,3.7046,3.6875,3.7028,3.7020,3.7018,3.7028,3.7043,3.7038,3.7015,3.7014,3.7013,
Yes,0.00,114.84,29.05,4.88,14.92,3.34,1.86,32.41,0x0,0x0,0,0,307.05,19.91,0.00,Yes,0.00,114.77,32.40,102.18,14.91,3.29,1.86,38.83,0x0,0x0,0,0,306.11,19.85,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,28.99,0.00,116.31,0.00,0.00,30.22,0.00,116.31,0.00,0.00,27.98,0.00,0.00,0.00,0.00,28.88,0.00,0.00,0.00,0.00,28.43,0.00,116.80,0.00,0.00,29.77,0.00,116.80,-0.182052,1,1,1,3.7012,3.6966,3.7032,3.7048,3.7027,3.7035,3.7005,3.6932,3.7015,3.7029,3.7282,3.7028,3.7150,3.7006,3.7010,3.6988,3.7299,3.6936,3.7015,3.7337,3.7052,3.6882,3.7034,3.7028,3.7024,3.7034,3.7049,3.7043,3.7022,3.7021,3.7019,
Yes,0.00,114.87,29.04,4.88,14.92,3.34,1.87,32.40,0x0,0x0,0,0,276.18,17.91,0.00,Yes,0.00,114.80,32.40,102.18,14.91,3.29,1.86,38.80,0x0,0x0,0,0,274.44,17.80,0.00,Manual,0.00,0.00,0.05,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,28.99,0.00,116.31,0.00,0.00,30.22,0.00,116.31,0.00,0.00,27.98,0.00,0.00,0.00,0.00,28.88,0.00,0.00,0.00,0.00,28.43,0.00,116.80,0.00,0.00,29.77,0.00,116.80,-0.182724,1,1,1,3.7019,3.6978,3.7039,3.7057,3.7035,3.7043,3.7012,3.6939,3.7022,3.7036,3.7291,3.7036,3.7158,3.7016,3.7017,3.6995,3.7309,3.6945,3.7023,3.7345,3.7061,3.6890,3.7041,3.7036,3.7033,3.7042,3.7057,3.7052,3.7028,3.7028,3.7028,
Yes,0.00,114.88,29.03,4.88,14.92,3.34,1.87,32.41,0x0,0x0,0,0,224.17,14.54,0.00,Yes,0.00,114.81,32.39,102.18,14.91,3.29,1.86,38.80,0x0,0x0,0,0,223.74,14.51,0.00,Manual,0.00,0.00,0.10,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,28.99,0.00,116.31,0.00,0.00,30.22,0.00,116.31,0.00,0.00,27.98,0.00,0.00,0.00,0.00,28.88,0.00,0.00,0.00,0.00,28.43,0.00,116.80,0.00,0.00,29.77,0.00,116.80,-0.182223,1,1,1,3.7025,3.6985,3.7045,3.7061,3.7038,3.7047,3.7018,3.6947,3.7027,3.7043,3.7297,3.7040,3.7163,3.7019,3.7022,3.6998,3.7312,3.6951,3.7028,3.7350,3.7063,3.6895,3.7046,3.7039,3.7038,3.7047,3.7062,3.7055,3.7035,3.7032,3.7032,
Yes,0.00,114.89,29.03,4.88,14.92,3.34,1.87,32.41,0x0,0x0,0,0,159.64,10.35,0.00,Yes,0.00,114.84,32.39,101.90,14.91,3.29,1.86,38.81,0x0,0x0,0,0,159.96,10.37,0.00,Neutral,0.00,0.00,0.12,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,28.99,0.00,116.33,0.00,0.00,30.22,0.00,116.33,0.00,0.00,27.98,0.00,0.00,0.00,0.00,28.88,0.00,0.00,0.00,0.00,28.43,0.00,116.80,0.00,0.00,29.66,0.00,116.80,-0.183042,1,1,1,3.7030,3.6990,3.7051,3.7066,3.7044,3.7050,3.7023,3.6951,3.7034,3.7048,3.7303,3.7046,3.7170,3.7025,3.7030,3.7006,3.7320,3.6955,3.7034,3.7356,3.7070,3.6900,3.7052,3.7046,3.7044,3.7054,3.7066,3.7062,3.7039,3.7038,3.7037,
Yes,0.00,114.90,29.02,4.88,14.92,3.34,1.86,32.42,0x0,0x0,0,0,103.54,6.71,0.00,Yes,0.00,114.84,32.39,102.18,14.91,3.29,1.86,38.82,0x0,0x0,0,0,103.25,6.70,0.00,Neutral,0.00,0.00,0.17,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,28.88,0.00,116.31,0.00,0.00,30.22,0.00,116.33,0.00,0.00,27.98,0.00,0.00,0.00,0.00,28.88,0.00,0.00,0.00,0.00,28.43,0.00,116.80,0.00,0.00,29.66,0.00,116.80,-0.181782,1,1,1,3.7035,3.6996,3.7056,3.7072,3.7049,3.7058,3.7028,3.6958,3.7039,3.7053,3.7308,3.7051,3.7175,3.7031,3.7034,3.7009,3.7326,3.6961,3.7039,3.7363,3.7076,3.6905,3.7058,3.7053,3.7049,3.7060,3.7072,3.7067,3.7045,3.7043,3.7042,
Yes,0.00,114.93,29.01,4.88,14.92,3.34,1.87,32.42,0x0,0x0,0,0,14.80,0.96,0.00,Yes,0.00,114.87,32.38,102.18,14.91,3.29,1.86,38.81,0x0,0x0,0,0,14.85,0.96,0.00,Manual,0.00,0.00,0.15,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,28.88,0.00,116.43,0.00,0.00,30.11,0.00,116.43,0.00,0.00,27.98,0.00,0.00,0.00,0.00,28.88,0.00,0.00,0.00,0.00,28.43,0.00,116.82,0.00,0.00,29.66,0.00,116.82,-0.182259,1,1,1,3.7043,3.7005,3.7062,3.7079,3.7056,3.7065,3.7036,3.6966,3.7046,3.7060,3.7318,3.7059,3.7182,3.7037,3.7040,3.7017,3.7333,3.6971,3.7047,3.7371,3.7082,3.6912,3.7065,3.7059,3.7055,3.7066,3.7078,3.7073,3.7053,3.7052,3.7048,
Yes,0.00,114.94,29.00,4.88,14.92,3.34,1.87,32.43,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,114.88,32.37,102.18,14.91,3.29,1.86,38.82,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.17,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,28.88,0.00,116.47,0.00,0.00,30.11,0.00,116.47,0.00,0.00,27.98,0.00,0.00,0.00,0.00,28.88,0.00,0.00,0.00,0.00,28.43,0.00,116.88,0.00,0.00,29.66,0.00,116.88,-0.182605,1,1,1,3.7046,3.7007,3.7065,3.7081,3.7059,3.7067,3.7039,3.6968,3.7048,3.7064,3.7322,3.7062,3.7185,3.7040,3.7043,3.7019,3.7336,3.6973,3.7049,3.7373,3.7085,3.6914,3.7067,3.7062,3.7060,3.7068,3.7081,3.7077,3.7055,3.7052,3.7053,
Yes,0.00,114.95,29.00,4.88,14.92,3.34,1.87,32.45,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,114.90,32.37,101.90,14.91,3.29,1.86,38.82,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.15,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,28.88,0.00,116.47,0.00,0.00,30.11,0.00,116.47,0.00,0.00,27.98,0.00,0.00,0.00,0.00,28.88,0.00,0.00,0.00,0.00,28.43,0.00,116.92,0.00,0.00,29.66,0.00,116.92,-0.182295,1,1,1,3.7051,3.7013,3.7072,3.7088,3.7065,3.7073,3.7042,3.6974,3.7055,3.7068,3.7326,3.7065,3.7190,3.7046,3.7048,3.7027,3.7342,3.6979,3.7054,3.7379,3.7090,3.6921,3.7071,3.7067,3.7066,3.7075,3.7088,3.7082,3.7059,3.7059,3.7059,
Yes,0.00,114.96,28.99,4.88,14.92,3.34,1.87,32.46,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,114.90,32.37,102.18,14.91,3.29,1.86,38.82,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.13,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,28.88,0.00,116.47,0.00,0.00,30.11,0.00,116.47,0.00,0.00,27.98,0.00,0.00,0.00,0.00,28.88,0.00,0.00,0.00,0.00,28.43,0.00,116.92,0.00,0.00,29.66,0.00,116.92,-0.182283,1,1,1,3.7052,3.7016,3.7072,3.7090,3.7067,3.7075,3.7044,3.6976,3.7056,3.7070,3.7330,3.7067,3.7191,3.7048,3.7050,3.7029,3.7346,3.6980,3.7055,3.7382,3.7091,3.6923,3.7074,3.7069,3.7067,3.7075,3.7089,3.7085,3.7062,3.7061,3.7062,
Yes,0.00,114.96,28.99,4.88,14.92,3.34,1.87,32.46,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,114.91,32.36,101.90,14.91,3.29,1.86,38.81,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.12,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,28.88,0.00,116.47,0.00,0.00,30.11,0.00,116.47,0.00,0.00,27.98,0.00,0.00,0.00,0.00,28.88,0.00,0.00,0.00,0.00,28.43,0.00,116.96,0.00,0.00,29.66,0.00,116.96,-0.183400,1,1,1,3.7056,3.7018,3.7076,3.7091,3.7068,3.7076,3.7048,3.6979,3.7059,3.7074,3.7331,3.7071,3.7195,3.7051,3.7053,3.7031,3.7349,3.6984,3.7059,3.7383,3.7093,3.6924,3.7077,3.7073,3.7070,3.7077,3.7092,3.7086,3.7068,3.7064,3.7063,
Yes,0.00,114.98,28.99,4.88,14.92,3.34,1.87,32.46,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,114.92,32.36,102.18,14.91,3.29,1.86,38.80,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.15,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,28.88,0.00,116.47,0.00,0.00,30.11,0.00,116.47,0.00,0.00,27.98,0.00,0.00,0.00,0.00,28.88,0.00,0.00,0.00,0.00,28.43,0.00,116.96,0.00,0.00,29.66,0.00,116.96,-0.182867,1,1,1,3.7060,3.7023,3.7080,3.7095,3.7071,3.7080,3.7051,3.6984,3.7064,3.7076,3.7334,3.7074,3.7199,3.7054,3.7057,3.7034,3.7350,3.6987,3.7061,3.7388,3.7097,3.6927,3.7080,3.7075,3.7073,3.7082,3.7094,3.7087,3.7069,3.7067,3.7066,
Yes,0.00,114.98,28.98,4.88,14.92,3.34,1.87,32.47,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,114.93,32.35,102.18,14.91,3.29,1.86,38.80,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.15,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,28.88,0.00,116.47,0.00,0.00,30.11,0.00,116.47,0.00,0.00,27.98,0.00,0.00,0.00,0.00,28.88,0.00,0.00,0.00,0.00,28.43,0.00,116.96,0.00,0.00,29.66,0.00,116.96,-0.182458,1,1,1,3.7060,3.7024,3.7081,3.7097,3.7075,3.7083,3.7054,3.6984,3.7066,3.7080,3.7336,3.7075,3.7202,3.7057,3.7059,3.7035,3.7355,3.6988,3.7064,3.7391,3.7100,3.6931,3.7081,3.7077,3.7076,3.7084,3.7097,3.7093,3.7071,3.7069,3.7069,
Yes,0.00,114.99,28.98,4.88,14.92,3.34,1.87,32.47,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,114.93,32.35,102.18,14.91,3.29,1.86,38.81,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.15,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,28.88,0.00,116.47,0.00,0.00,30.11,0.00,116.47,0.00,0.00,27.87,0.00,0.00,0.00,0.00,28.88,0.00,0.00,0.00,0.00,28.43,0.00,116.96,0.00,0.00,29.66,0.00,116.96,-0.181933,1,1,1,3.7064,3.7027,3.7085,3.7102,3.7078,3.7084,3.7054,3.6988,3.7067,3.7083,3.7342,3.7078,3.7203,3.7059,3.7062,3.7037,3.7358,3.6992,3.7066,3.7392,3.7102,3.6931,3.7085,3.7081,3.7079,3.7087,3.7101,3.7095,3.7072,3.7071,3.7072,
Yes,0.00,114.99,28.97,4.88,14.92,3.34,1.87,32.47,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,114.94,32.35,102.18,14.91,3.29,1.86,38.80,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.17,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,28.88,0.00,116.47,0.00,0.00,30.11,0.00,116.47,0.00,0.00,27.98,0.00,0.00,0.00,0.00,28.88,0.00,0.00,0.00,0.00,28.43,0.00,116.96,0.00,0.00,29.66,0.00,116.96,-0.182521,1,1,1,3.7065,3.7031,3.7087,3.7103,3.7080,3.7087,3.7059,3.6991,3.7070,3.7083,3.7343,3.7079,3.7205,3.7060,3.7064,3.7041,3.7361,3.6995,3.7069,3.7395,3.7106,3.6934,3.7086,3.7083,3.7080,3.7090,3.7103,3.7098,3.7076,3.7074,3.7074,
Yes,0.00,115.00,28.97,4.88,14.92,3.34,1.86,32.49,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,114.94,32.34,102.18,14.91,3.29,1.86,38.78,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.13,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,28.88,0.00,116.47,0.00,0.00,30.11,0.00,116.47,0.00,0.00,27.87,0.00,0.00,0.00,0.00,28.88,0.00,0.00,0.00,0.00,28.32,0.00,116.96,0.00,0.00,29.66,0.00,116.96,-0.182931,1,1,1,3.7068,3.7033,3.7089,3.7106,3.7082,3.7090,3.7061,3.6993,3.7073,3.7086,3.7346,3.7083,3.7208,3.7063,3.7066,3.7043,3.7363,3.6997,3.7070,3.7398,3.7106,3.6937,3.7090,3.7086,3.7084,3.7092,3.7106,3.7099,3.7079,3.7077,3.7076,
Yes,0.00,115.01,28.97,4.88,14.92,3.34,1.87,32.49,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,114.95,32.33,102.18,14.91,3.29,1.86,38.78,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.17,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,28.88,0.00,116.47,0.00,0.00,30.11,0.00,116.47,0.00,0.00,27.87,0.00,0.00,0.00,0.00,28.88,0.00,0.00,0.00,0.00,28.32,0.00,116.96,0.00,0.00,29.66,0.00,116.96,-0.183010,1,1,1,3.7069,3.7035,3.7091,3.7106,3.7084,3.7091,3.7062,3.6996,3.7075,3.7089,3.7348,3.7085,3.7210,3.7064,3.7067,3.7045,3.7365,3.7000,3.7072,3.7399,3.7107,3.6939,3.7091,3.7087,3.7085,3.7093,3.7107,3.7100,3.7080,3.7077,3.7078,
Yes,0.00,115.01,28.97,4.88,14.92,3.34,1.87,32.49,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,114.96,32.33,102.18,14.91,3.29,1.86,38.80,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.15,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,28.88,0.00,116.47,0.00,0.00,30.11,0.00,116.47,0.00,0.00,27.87,0.00,0.00,0.00,0.00,28.88,0.00,0.00,0.00,0.00,28.32,0.00,116.96,0.00,0.00,29.55,0.00,116.96,-0.182494,1,1,1,3.7076,3.7040,3.7096,3.7112,3.7088,3.7096,3.7068,3.7000,3.7080,3.7093,3.7351,3.7089,3.7218,3.7070,3.7074,3.7050,3.7368,3.7004,3.7079,3.7405,3.7113,3.6943,3.7096,3.7092,3.7090,3.7099,3.7112,3.7105,3.7085,3.7082,3.7081,
Yes,0.00,115.04,28.97,4.88,14.92,3.34,1.87,32.51,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,114.97,32.32,102.18,14.91,3.29,1.86,38.78,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.18,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,28.88,0.00,116.47,0.00,0.00,30.11,0.00,116.47,0.00,0.00,27.87,0.00,0.00,0.00,0.00,28.77,0.00,0.00,0.00,0.00,28.32,0.00,116.96,0.00,0.00,29.66,0.00,116.96,-0.182947,1,1,1,3.7077,3.7041,3.7096,3.7113,3.7088,3.7095,3.7068,3.7001,3.7079,3.7093,3.7352,3.7091,3.7218,3.7071,3.7073,3.7050,3.7371,3.7006,3.7079,3.7408,3.7115,3.6944,3.7097,3.7093,3.7090,3.7099,3.7111,3.7106,3.7086,3.7085,3.7084,
Yes,0.00,115.03,28.97,4.88,14.92,3.34,1.87,32.52,0x0,0x0,0,0,-0.39,-0.03,0.00,Yes,0.00,114.99,32.31,102.18,14.91,3.29,1.86,38.77,0x0,0x0,0,0,-0.44,-0.03,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,28.88,0.00,116.47,0.00,0.00,30.11,0.00,116.47,0.00,0.00,27.87,0.00,0.00,0.00,0.00,28.77,0.00,0.00,0.00,0.00,28.32,0.00,116.96,0.00,0.00,29.55,0.00,116.96,-0.182716,1,1,1,3.7079,3.7044,3.7099,3.7115,3.7092,3.7100,3.7071,3.7003,3.7082,3.7096,3.7357,3.7092,3.7219,3.7073,3.7076,3.7054,3.7376,3.7006,3.7080,3.7409,3.7117,3.6947,3.7099,3.7096,3.7095,3.7103,3.7116,3.7110,3.7087,3.7087,3.7087,
Yes,0.17,115.03,28.97,4.88,14.92,3.34,1.86,32.52,0x0,0x2,0,0,-0.67,-0.04,2.79,Yes,0.29,114.94,32.30,102.18,14.91,3.29,1.86,38.78,0x0,0x2,0,0,-0.64,-0.04,5.05,Manual,0.55,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,28.88,0.00,116.25,0.00,0.00,30.11,0.00,116.25,0.00,0.00,27.87,0.00,0.00,0.00,0.00,28.77,0.00,0.00,0.00,0.00,28.32,0.00,116.70,0.00,0.00,29.55,0.00,116.70,-0.182875,1,1,1,3.7005,3.6967,3.7020,3.7043,3.7011,3.7024,3.6994,3.6920,3.7005,3.7027,3.7276,3.7020,3.7104,3.6997,3.7005,3.6983,3.7272,3.6928,3.7009,3.7333,3.7037,3.6877,3.7032,3.7011,3.7016,3.7031,3.7036,3.7024,3.7002,3.7012,3.7018,
Yes,5.19,113.04,28.96,4.88,14.90,3.33,1.87,32.50,0x0,0x2,0,0,16.87,1.09,23.12,Yes,4.48,113.29,32.30,102.18,14.90,3.29,1.86,38.76,0x0,0x2,0,0,16.79,1.09,23.45,Manual,0.77,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,28.88,0.00,113.43,0.00,0.00,30.11,0.00,113.43,0.00,0.00,27.87,0.00,0.00,0.00,0.00,28.88,0.00,0.00,0.00,0.00,28.32,0.00,113.84,0.00,0.00,29.55,0.00,113.84,-0.183038,1,1,1,3.6357,3.6279,3.6326,3.6391,3.6292,3.6322,3.6334,3.6155,3.6326,3.6400,3.6556,3.6397,3.6099,3.6332,3.6360,3.6354,3.6311,3.6229,3.6379,3.6672,3.6320,3.6234,3.6433,3.6276,3.6334,3.6405,3.6322,3.6228,3.6254,3.6355,3.6422,
Yes,0.05,114.98,28.95,4.88,14.89,3.33,1.87,32.50,0x0,0x0,0,0,38.83,2.52,2.27,Yes,0.02,114.94,32.29,102.18,14.90,3.30,1.86,38.76,0x0,0x0,0,0,38.68,2.51,1.30,Manual,0.61,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,28.88,0.00,116.47,0.00,0.00,30.11,0.00,116.47,0.00,0.00,27.87,0.00,0.00,0.00,0.00,28.77,0.00,0.00,0.00,0.00,28.32,0.00,116.96,0.00,0.00,29.55,0.00,116.96,-0.182581,1,1,1,3.7069,3.7034,3.7089,3.7106,3.7084,3.7091,3.7060,3.6992,3.7073,3.7087,3.7346,3.7084,3.7209,3.7062,3.7068,3.7046,3.7366,3.6996,3.7071,3.7397,3.7108,3.6939,3.7089,3.7086,3.7083,3.7092,3.7105,3.7100,3.7078,3.7076,3.7074,
Yes,5.16,111.27,28.96,4.88,14.89,3.34,1.87,32.52,0x0,0x0,0,0,59.52,3.86,28.02,Yes,2.11,113.43,32.29,102.18,14.89,3.29,1.86,38.77,0x0,0x0,0,0,58.92,3.82,16.61,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,28.88,0.00,116.47,0.00,0.00,30.11,0.00,116.47,0.00,0.00,27.87,0.00,0.00,0.00,0.00,28.77,0.00,0.00,0.00,0.00,28.32,0.00,116.96,0.00,0.00,29.66,0.00,116.96,-0.182100,1,1,1,3.6070,3.5972,3.5993,3.6106,3.5993,3.6051,3.6035,3.5815,3.5998,3.6125,3.6258,3.6120,3.5648,3.6012,3.6083,3.6087,3.5933,3.5918,3.6100,3.6356,3.6003,3.5970,3.6163,3.5943,3.6005,3.6127,3.6027,3.5915,3.5917,3.6058,3.6134,
Yes,0.00,115.03,28.96,4.88,14.92,3.34,1.87,32.53,0x0,0x0,0,0,32.19,2.09,0.00,Yes,0.00,114.96,32.29,102.18,14.91,3.29,1.86,38.78,0x0,0x0,0,0,32.07,2.08,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,28.88,0.00,116.47,0.00,0.00,30.11,0.00,116.47,0.00,0.00,27.87,0.00,0.00,0.00,0.00,28.77,0.00,0.00,0.00,0.00,28.32,0.00,116.96,0.00,0.00,29.55,0.00,116.96,-0.183189,1,1,1,3.7073,3.7039,3.7094,3.7110,3.7086,3.7094,3.7065,3.6998,3.7078,3.7091,3.7350,3.7088,3.7214,3.7067,3.7071,3.7048,3.7368,3.7003,3.7076,3.7402,3.7110,3.6942,3.7094,3.7090,3.7087,3.7096,3.7108,3.7102,3.7083,3.7081,3.7080,
Yes,2.65,113.64,28.96,4.88,14.92,3.34,1.87,32.53,0x0,0x2,0,0,26.36,1.71,21.15,Yes,3.46,112.42,32.28,102.18,14.91,3.29,1.86,38.78,0x0,0x2,0,0,26.43,1.71,22.65,Manual,0.83,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,28.88,0.00,112.70,0.00,0.00,30.11,0.00,112.70,0.00,0.00,27.87,0.00,0.00,0.00,0.00,28.77,0.00,0.00,0.00,0.00,28.32,0.00,113.17,0.00,0.00,29.66,0.00,113.17,-0.182307,1,1,1,3.6072,3.5979,3.6021,3.6117,3.5979,3.6055,3.6032,3.5792,3.6025,3.6135,3.6258,3.6122,3.5645,3.6039,3.6082,3.6097,3.5915,3.5915,3.6103,3.6392,3.6003,3.5974,3.6161,3.5939,3.6033,3.6152,3.6027,3.5912,3.5906,3.6055,3.6156,
Yes,7.25,111.30,28.96,4.88,14.90,3.33,1.87,32.52,0x0,0x2,0,0,55.82,3.62,33.74,Yes,8.35,109.60,32.28,102.18,14.90,3.29,1.86,38.76,0x0,0x2,0,0,58.55,3.80,32.94,Manual,0.84,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,28.88,0.00,111.66,0.00,0.00,30.11,0.00,111.66,0.00,0.00,27.87,0.00,0.00,0.00,0.00,28.77,0.00,0.00,0.00,0.00,28.32,0.00,112.07,0.00,0.00,29.66,0.00,112.07,-0.182350,1,1,1,3.5764,3.5649,3.5706,3.5813,3.5660,3.5730,3.5719,3.5452,3.5715,3.5840,3.5929,3.5826,3.5166,3.5739,3.5792,3.5801,3.5482,3.5581,3.5802,3.6086,3.5670,3.5681,3.5880,3.5590,3.5722,3.5849,3.5703,3.5551,3.5556,3.5740,3.5885,
Yes,7.79,109.05,28.97,4.88,14.89,3.34,1.87,32.54,0x0,0x2,0,0,92.94,6.03,35.25,Yes,7.28,109.05,32.28,102.18,14.90,3.29,1.86,38.77,0x0,0x2,0,0,92.87,6.02,31.35,Manual,0.77,0.00,0.00,0x0,0x0,0x0,0x0,0x1,0x0,0x0,0x0,0x0,0.00,0.00,28.88,0.00,111.31,0.00,0.00,30.11,0.00,111.31,0.00,0.00,27.87,0.00,0.00,0.00,0.00,28.77,0.00,0.00,0.00,0.00,28.32,0.00,112.03,0.00,0.00,29.66,0.00,112.03,-0.182939,1,1,1,3.5636,3.5502,3.5548,3.5667,3.5503,3.5614,3.5589,3.5294,3.5562,3.5700,3.5764,3.5703,3.4962,3.5586,3.5651,3.5652,3.5330,3.5449,3.5667,3.5930,3.5520,3.5532,3.5761,3.5437,3.5567,3.5707,3.5539,3.5417,3.5414,3.5602,3.5749,
