alive_0,bus_current_0,bus_voltage_0,heatsink_temp_0,motor_temp_0,rail_15v_0,rail_3v3_0,rail_1v9_0,dsp_temp_0,error_flags_0,limit_flags_0,rx_error_count_0,tx_error_count_0,motor_velocity_0,vehicle_velocity_0,phase_current_b_0,alive_1,bus_current_1,bus_voltage_1,heatsink_temp_1,motor_temp_1,rail_15v_1,rail_3v3_1,rail_1v9_1,dsp_temp_1,error_flags_1,limit_flags_1,rx_error_count_1,tx_error_count_1,motor_velocity_1,vehicle_velocity_1,phase_current_b_1,drive_mode,throttle_value,regen_value,brake_pedal_value,cruise_down_on,cruise_up_on,reverse_on,horn_on,headlights_on,rearview_on,power_save_on,left_turn_on,right_turn_on,mppt_current_A0,mppt_power_A0,mppt_temp_A0,mppt_vin_A0,mppt_vout_A0,mppt_current_A1,mppt_power_A1,mppt_temp_A1,mppt_vin_A1,mppt_vout_A1,mppt_current_B0,mppt_power_B0,mppt_temp_B0,mppt_vin_B0,mppt_vout_B0,mppt_current_B1,mppt_power_B1,mppt_temp_B1,mppt_vin_B1,mppt_vout_B1,mppt_current_C0,mppt_power_C0,mppt_temp_C0,mppt_vin_C0,mppt_vout_C0,mppt_current_C1,mppt_power_C1,mppt_temp_C1,mppt_vin_C1,mppt_vout_C1,charge_enabled,highside_contactor_on,lowside_contactor_on,cell1,cell2,cell3,cell4,cell5,cell6,cell7,cell8,cell9,cell10,cell11,cell12,cell13,cell14,cell15,cell16,cell17,cell18,cell19,cell20,cell21,cell22,cell23,cell24,cell25,cell26,cell27,cell28,cell29,cell30,cell31
Yes,0.00,120.29,23.45,4.88,14.92,3.34,1.86,27.88,0x2,0x0,0,0,36.67,2.36,0.00,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8741,3.8746,3.8763,3.8779,3.8754,3.8750,3.8721,3.8668,3.8745,3.8748,3.9130,3.8742,3.9048,3.8734,3.8724,3.8719,3.9167,3.8858,3.8729,3.9184,3.8783,3.8612,3.8766,3.8777,3.8782,3.8779,3.8785,3.8785,3.8771,3.8754,3.8766,
Yes,0.00,120.29,23.43,4.88,14.92,3.34,1.86,27.88,0x2,0x0,0,0,37.00,2.38,0.00,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.86,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8742,3.8747,3.8765,3.8781,3.8755,3.8751,3.8720,3.8668,3.8746,3.8751,3.9131,3.8742,3.9049,3.8734,3.8723,3.8721,3.9169,3.8860,3.8729,3.9184,3.8783,3.8613,3.8766,3.8778,3.8782,3.8779,3.8785,3.8787,3.8772,3.8755,3.8767,
Yes,0.00,120.29,23.42,4.88,14.92,3.34,1.86,27.89,0x2,0x0,0,0,38.17,2.46,0.00,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.04,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8743,3.8747,3.8765,3.8780,3.8755,3.8751,3.8721,3.8668,3.8747,3.8751,3.9132,3.8743,3.9050,3.8735,3.8725,3.8721,3.9169,3.8861,3.8730,3.9185,3.8784,3.8614,3.8766,3.8777,3.8782,3.8779,3.8786,3.8788,3.8771,3.8756,3.8766,
Yes,0.00,120.31,23.40,4.88,14.93,3.34,1.86,27.88,0x2,0x0,0,0,32.30,2.08,0.00,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.82,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8743,3.8748,3.8766,3.8782,3.8755,3.8752,3.8721,3.8668,3.8746,3.8750,3.9131,3.8744,3.9050,3.8735,3.8725,3.8722,3.9170,3.8861,3.8730,3.9185,3.8784,3.8614,3.8767,3.8778,3.8782,3.8780,3.8786,3.8788,3.8772,3.8756,3.8768,
Yes,0.00,120.29,23.39,4.88,14.93,3.34,1.86,27.88,0x2,0x0,0,0,26.90,1.73,0.00,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.52,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8744,3.8749,3.8766,3.8781,3.8756,3.8752,3.8723,3.8669,3.8747,3.8752,3.9133,3.8744,3.9051,3.8736,3.8726,3.8722,3.9169,3.8862,3.8731,3.9185,3.8785,3.8615,3.8768,3.8779,3.8783,3.8780,3.8787,3.8788,3.8773,3.8755,3.8767,
Yes,0.00,120.31,23.37,4.88,14.92,3.34,1.86,27.88,0x2,0x0,0,0,22.67,1.46,0.00,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8744,3.8749,3.8767,3.8782,3.8757,3.8753,3.8723,3.8669,3.8748,3.8752,3.9132,3.8745,3.9052,3.8737,3.8726,3.8723,3.9171,3.8863,3.8732,3.9185,3.8786,3.8615,3.8769,3.8780,3.8784,3.8781,3.8788,3.8789,3.8773,3.8756,3.8768,
Yes,0.00,120.31,23.36,4.88,14.93,3.34,1.86,27.88,0x2,0x0,0,0,11.30,0.73,0.00,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.86,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8744,3.8749,3.8767,3.8783,3.8757,3.8753,3.8724,3.8670,3.8748,3.8753,3.9133,3.8745,3.9052,3.8737,3.8726,3.8723,3.9170,3.8863,3.8732,3.9186,3.8786,3.8615,3.8768,3.8780,3.8784,3.8781,3.8788,3.8789,3.8773,3.8757,3.8769,
Yes,0.00,120.30,23.34,4.88,14.92,3.34,1.86,27.89,0x2,0x0,0,0,0.00,0.00,0.00,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.40,0.00,0.52,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8745,3.8750,3.8768,3.8783,3.8757,3.8754,3.8724,3.8670,3.8750,3.8753,3.9133,3.8745,3.9052,3.8738,3.8728,3.8723,3.9171,3.8865,3.8732,3.9186,3.8786,3.8616,3.8769,3.8781,3.8785,3.8782,3.8788,3.8789,3.8774,3.8758,3.8770,
Yes,0.00,120.31,23.32,4.88,14.93,3.34,1.86,27.87,0x2,0x0,0,0,0.00,0.00,0.00,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.52,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8746,3.8751,3.8769,3.8784,3.8758,3.8755,3.8725,3.8671,3.8750,3.8753,3.9134,3.8745,3.9052,3.8737,3.8727,3.8724,3.9172,3.8864,3.8732,3.9187,3.8787,3.8617,3.8770,3.8782,3.8786,3.8783,3.8789,3.8790,3.8774,3.8757,3.8769,
Yes,0.00,120.31,23.31,4.88,14.93,3.34,1.86,27.87,0x2,0x0,0,0,0.00,0.00,0.00,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.52,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8746,3.8751,3.8769,3.8784,3.8759,3.8754,3.8725,3.8671,3.8749,3.8753,3.9134,3.8747,3.9054,3.8739,3.8728,3.8724,3.9172,3.8866,3.8734,3.9187,3.8788,3.8617,3.8770,3.8781,3.8786,3.8783,3.8790,3.8790,3.8775,3.8758,3.8771,
Yes,0.00,91.89,23.30,4.88,14.92,3.34,1.86,27.88,0x2,0x0,0,0,-0.39,-0.03,0.00,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.40,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8752,3.8759,3.8776,3.8791,3.8766,3.8762,3.8731,3.8679,3.8757,3.8761,3.9143,3.8752,3.9062,3.8744,3.8734,3.8731,3.9182,3.8872,3.8740,3.9194,3.8794,3.8624,3.8776,3.8789,3.8793,3.8790,3.8797,3.8798,3.8782,3.8764,3.8776,
Yes,0.00,37.46,23.28,4.88,14.92,3.34,1.86,27.88,0x2,0x0,0,0,0.00,0.00,0.00,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.43,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8753,3.8759,3.8777,3.8792,3.8767,3.8763,3.8732,3.8680,3.8757,3.8761,3.9142,3.8753,3.9062,3.8746,3.8735,3.8732,3.9182,3.8872,3.8740,3.9195,3.8796,3.8623,3.8777,3.8790,3.8794,3.8791,3.8798,3.8800,3.8782,3.8765,3.8776,
Yes,0.00,11.36,23.27,4.88,14.92,3.34,1.86,27.89,0x2,0x0,0,0,-2.01,-0.13,0.00,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8753,3.8759,3.8777,3.8792,3.8766,3.8762,3.8732,3.8679,3.8757,3.8761,3.9141,3.8752,3.9063,3.8746,3.8735,3.8731,3.9183,3.8873,3.8740,3.9194,3.8795,3.8624,3.8777,3.8790,3.8794,3.8790,3.8797,3.8798,3.8783,3.8766,3.8777,
Yes,0.00,12.76,23.26,4.88,14.92,3.34,1.86,27.90,0x2,0x0,0,0,-0.04,-0.00,0.00,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8753,3.8759,3.8777,3.8792,3.8766,3.8762,3.8732,3.8679,3.8757,3.8761,3.9141,3.8752,3.9063,3.8746,3.8735,3.8731,3.9183,3.8873,3.8740,3.9194,3.8795,3.8624,3.8777,3.8790,3.8794,3.8790,3.8797,3.8798,3.8783,3.8766,3.8777,
Yes,0.00,12.94,23.24,4.88,14.92,3.34,1.86,27.89,0x2,0x0,0,0,-1.23,-0.08,0.00,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8753,3.8759,3.8777,3.8792,3.8766,3.8762,3.8732,3.8679,3.8757,3.8761,3.9141,3.8752,3.9063,3.8746,3.8735,3.8731,3.9183,3.8873,3.8740,3.9194,3.8795,3.8624,3.8777,3.8790,3.8794,3.8790,3.8797,3.8798,3.8783,3.8766,3.8777,
Yes,0.00,13.01,23.23,4.88,14.92,3.34,1.86,27.88,0x2,0x0,0,0,-2.06,-0.13,0.00,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8753,3.8759,3.8777,3.8792,3.8766,3.8762,3.8732,3.8679,3.8757,3.8761,3.9141,3.8752,3.9063,3.8746,3.8735,3.8731,3.9183,3.8873,3.8740,3.9194,3.8795,3.8624,3.8777,3.8790,3.8794,3.8790,3.8797,3.8798,3.8783,3.8766,3.8777,
Yes,0.00,13.04,23.22,4.88,14.92,3.34,1.86,27.88,0x2,0x0,0,0,0.00,0.00,0.00,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8753,3.8759,3.8777,3.8792,3.8766,3.8762,3.8732,3.8679,3.8757,3.8761,3.9141,3.8752,3.9063,3.8746,3.8735,3.8731,3.9183,3.8873,3.8740,3.9194,3.8795,3.8624,3.8777,3.8790,3.8794,3.8790,3.8797,3.8798,3.8783,3.8766,3.8777,
Yes,0.00,61.06,23.21,4.88,14.92,3.34,1.86,27.89,0x2,0x0,0,0,-0.36,-0.02,0.00,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8753,3.8759,3.8777,3.8792,3.8766,3.8762,3.8732,3.8679,3.8757,3.8761,3.9141,3.8752,3.9063,3.8746,3.8735,3.8731,3.9183,3.8873,3.8740,3.9194,3.8795,3.8624,3.8777,3.8790,3.8794,3.8790,3.8797,3.8798,3.8783,3.8766,3.8777,
Yes,0.00,102.53,23.19,4.88,14.93,3.34,1.86,27.88,0x2,0x0,0,0,-0.70,-0.04,0.00,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8753,3.8759,3.8777,3.8792,3.8766,3.8762,3.8732,3.8679,3.8757,3.8761,3.9141,3.8752,3.9063,3.8746,3.8735,3.8731,3.9183,3.8873,3.8740,3.9194,3.8795,3.8624,3.8777,3.8790,3.8794,3.8790,3.8797,3.8798,3.8783,3.8766,3.8777,
Yes,0.00,120.22,23.18,4.88,14.92,3.34,1.86,27.88,0x2,0x0,0,0,-1.67,-0.11,0.00,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8753,3.8759,3.8777,3.8792,3.8766,3.8762,3.8732,3.8679,3.8757,3.8761,3.9141,3.8752,3.9063,3.8746,3.8735,3.8731,3.9183,3.8873,3.8740,3.9194,3.8795,3.8624,3.8777,3.8790,3.8794,3.8790,3.8797,3.8798,3.8783,3.8766,3.8777,
Yes,0.00,120.32,23.17,4.88,14.92,3.34,1.86,27.88,0x2,0x0,0,0,0.46,0.03,0.00,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8753,3.8759,3.8777,3.8792,3.8766,3.8762,3.8732,3.8679,3.8757,3.8761,3.9141,3.8752,3.9063,3.8746,3.8735,3.8731,3.9183,3.8873,3.8740,3.9194,3.8795,3.8624,3.8777,3.8790,3.8794,3.8790,3.8797,3.8798,3.8783,3.8766,3.8777,
Yes,0.00,120.32,23.15,4.88,14.92,3.34,1.86,27.89,0x2,0x0,0,0,-0.33,-0.02,0.00,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.31,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8753,3.8759,3.8777,3.8792,3.8766,3.8762,3.8732,3.8679,3.8757,3.8761,3.9141,3.8752,3.9063,3.8746,3.8735,3.8731,3.9183,3.8873,3.8740,3.9194,3.8795,3.8624,3.8777,3.8790,3.8794,3.8790,3.8797,3.8798,3.8783,3.8766,3.8777,
Yes,0.00,120.32,23.14,4.88,14.92,3.34,1.86,27.88,0x2,0x0,0,0,-0.58,-0.04,0.00,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.85,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8753,3.8759,3.8777,3.8792,3.8766,3.8762,3.8732,3.8679,3.8757,3.8761,3.9141,3.8752,3.9063,3.8746,3.8735,3.8731,3.9183,3.8873,3.8740,3.9194,3.8795,3.8624,3.8777,3.8790,3.8794,3.8790,3.8797,3.8798,3.8783,3.8766,3.8777,
Yes,0.00,120.32,23.12,4.88,14.93,3.34,1.86,27.89,0x2,0x0,0,0,0.99,0.06,0.00,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.48,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8753,3.8759,3.8777,3.8792,3.8766,3.8762,3.8732,3.8679,3.8757,3.8761,3.9141,3.8752,3.9063,3.8746,3.8735,3.8731,3.9183,3.8873,3.8740,3.9194,3.8795,3.8624,3.8777,3.8790,3.8794,3.8790,3.8797,3.8798,3.8783,3.8766,3.8777,
Yes,0.00,120.32,23.11,4.88,14.92,3.34,1.86,27.88,0x2,0x0,0,0,6.92,0.45,0.00,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8753,3.8759,3.8777,3.8792,3.8766,3.8762,3.8732,3.8679,3.8757,3.8761,3.9141,3.8752,3.9063,3.8746,3.8735,3.8731,3.9183,3.8873,3.8740,3.9194,3.8795,3.8624,3.8777,3.8790,3.8794,3.8790,3.8797,3.8798,3.8783,3.8766,3.8777,
Yes,0.00,120.33,23.09,4.88,14.92,3.34,1.86,27.87,0x2,0x0,0,0,7.84,0.50,0.00,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.88,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8753,3.8759,3.8777,3.8792,3.8766,3.8762,3.8732,3.8679,3.8757,3.8761,3.9141,3.8752,3.9063,3.8746,3.8735,3.8731,3.9183,3.8873,3.8740,3.9194,3.8795,3.8624,3.8777,3.8790,3.8794,3.8790,3.8797,3.8798,3.8783,3.8766,3.8777,
Yes,0.00,120.33,23.08,4.88,14.93,3.34,1.86,27.84,0x2,0x0,0,0,23.23,1.50,0.00,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.88,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8753,3.8759,3.8777,3.8792,3.8766,3.8762,3.8732,3.8679,3.8757,3.8761,3.9141,3.8752,3.9063,3.8746,3.8735,3.8731,3.9183,3.8873,3.8740,3.9194,3.8795,3.8624,3.8777,3.8790,3.8794,3.8790,3.8797,3.8798,3.8783,3.8766,3.8777,
Yes,0.00,120.33,23.06,4.88,14.93,3.34,1.86,27.84,0x2,0x0,0,0,39.05,2.51,0.00,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.88,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8755,3.8761,3.8777,3.8792,3.8765,3.8762,3.8733,3.8681,3.8757,3.8762,3.9141,3.8753,3.9060,3.8746,3.8735,3.8732,3.9180,3.8874,3.8742,3.9194,3.8796,3.8624,3.8778,3.8790,3.8795,3.8791,3.8797,3.8798,3.8783,3.8765,3.8777,
Yes,0.00,120.33,23.05,4.88,14.93,3.34,1.86,27.86,0x2,0x0,0,0,54.40,3.50,0.00,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8754,3.8761,3.8778,3.8792,3.8766,3.8762,3.8732,3.8680,3.8759,3.8763,3.9142,3.8753,3.9060,3.8746,3.8735,3.8732,3.9180,3.8875,3.8741,3.9193,3.8794,3.8624,3.8778,3.8790,3.8794,3.8792,3.8797,3.8798,3.8783,3.8766,3.8777,
