alive_0,bus_current_0,bus_voltage_0,heatsink_temp_0,motor_temp_0,rail_15v_0,rail_3v3_0,rail_1v9_0,dsp_temp_0,error_flags_0,limit_flags_0,rx_error_count_0,tx_error_count_0,motor_velocity_0,vehicle_velocity_0,phase_current_b_0,alive_1,bus_current_1,bus_voltage_1,heatsink_temp_1,motor_temp_1,rail_15v_1,rail_3v3_1,rail_1v9_1,dsp_temp_1,error_flags_1,limit_flags_1,rx_error_count_1,tx_error_count_1,motor_velocity_1,vehicle_velocity_1,phase_current_b_1,drive_mode,throttle_value,regen_value,brake_pedal_value,cruise_down_on,cruise_up_on,reverse_on,horn_on,headlights_on,rearview_on,power_save_on,left_turn_on,right_turn_on,mppt_current_A0,mppt_power_A0,mppt_temp_A0,mppt_vin_A0,mppt_vout_A0,mppt_current_A1,mppt_power_A1,mppt_temp_A1,mppt_vin_A1,mppt_vout_A1,mppt_current_B0,mppt_power_B0,mppt_temp_B0,mppt_vin_B0,mppt_vout_B0,mppt_current_B1,mppt_power_B1,mppt_temp_B1,mppt_vin_B1,mppt_vout_B1,mppt_current_C0,mppt_power_C0,mppt_temp_C0,mppt_vin_C0,mppt_vout_C0,mppt_current_C1,mppt_power_C1,mppt_temp_C1,mppt_vin_C1,mppt_vout_C1,charge_enabled,highside_contactor_on,lowside_contactor_on,cell1,cell2,cell3,cell4,cell5,cell6,cell7,cell8,cell9,cell10,cell11,cell12,cell13,cell14,cell15,cell16,cell17,cell18,cell19,cell20,cell21,cell22,cell23,cell24,cell25,cell26,cell27,cell28,cell29,cell30,cell31Yes,0.00,123.08,30.33,4.88,14.93,3.34,1.86,33.31,0x0,0x0,0,0,182.51,11.75,0.00,Yes,0.00,122.86,32.03,102.18,14.91,3.29,1.86,37.44,0x0,0x0,0,0,180.25,11.60,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.9558,3.9578,3.9574,3.9586,3.9556,3.9560,3.9534,3.9523,3.9555,3.9559,4.0322,3.9552,4.0132,3.9527,3.9535,3.9513,4.0351,3.9836,3.9528,4.0349,3.9569,3.9394,3.9556,3.9572,3.9564,3.9564,3.9575,3.9574,3.9552,3.9546,3.9543,
Yes,10.16,116.99,30.79,4.88,14.91,3.34,1.86,34.07,0x0,0x2,0,0,222.92,14.35,29.55,Yes,4.68,117.09,32.40,102.18,14.90,3.30,1.86,37.99,0x0,0x2,0,0,221.18,14.24,29.25,Manual,0.72,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x1,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8159,3.8091,3.7964,3.8129,3.8039,3.8057,3.8100,3.7871,3.7987,3.8170,3.8783,3.8195,3.8015,3.7987,3.8115,3.8133,3.8355,3.8306,3.8149,3.8803,3.8015,3.8028,3.8256,3.7973,3.7995,3.8177,3.8068,3.7903,3.7931,3.8104,3.8157,
Yes,10.59,116.71,30.81,4.88,14.91,3.34,1.87,34.08,0x0,0x2,0,0,240.79,15.50,29.25,Yes,5.04,116.91,32.40,102.18,14.90,3.29,1.86,37.99,0x0,0x2,0,0,239.87,15.44,28.98,Manual,0.71,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x1,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8014,3.8009,3.7973,3.8037,3.7904,3.8004,3.7949,3.7785,3.7995,3.8083,3.8646,3.8052,3.7898,3.7997,3.8023,3.8010,3.8285,3.8147,3.8067,3.8813,3.7915,3.7903,3.8121,3.7885,3.8003,3.8091,3.7932,3.7840,3.7764,3.8021,3.8165,
Yes,11.22,116.99,30.82,4.88,14.91,3.34,1.87,34.08,0x0,0x2,0,0,258.51,16.64,28.31,Yes,5.29,117.16,32.42,102.18,14.90,3.29,1.86,37.99,0x0,0x2,0,0,256.71,16.53,28.46,Manual,0.73,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x1,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8062,3.7972,3.7990,3.8080,3.7879,3.8002,3.7998,3.7751,3.8012,3.8124,3.8621,3.8098,3.7853,3.8011,3.8068,3.7994,3.8286,3.8196,3.8038,3.8826,3.7963,3.7884,3.8165,3.7852,3.8021,3.8133,3.7906,3.7845,3.7821,3.7990,3.8179,
Yes,12.07,116.64,30.84,4.88,14.91,3.34,1.87,34.09,0x0,0x2,0,0,275.85,17.76,29.83,Yes,5.56,116.83,32.44,102.18,14.90,3.29,1.86,38.01,0x0,0x2,0,0,275.58,17.74,29.05,Manual,0.73,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x1,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8112,3.7820,3.7881,3.8190,3.7878,3.7833,3.8052,3.7571,3.7906,3.8228,3.8626,3.8143,3.7628,3.7911,3.8176,3.7995,3.8061,3.8250,3.7893,3.8719,3.8086,3.7893,3.8208,3.7681,3.7914,3.8236,3.7909,3.7655,3.7877,3.7840,3.8086,
Yes,12.07,116.64,30.84,4.88,14.91,3.34,1.87,34.09,0x0,0x2,0,0,275.85,17.76,29.83,Yes,5.56,116.83,32.44,102.18,14.90,3.29,1.86,38.01,0x0,0x2,0,0,275.58,17.74,29.05,Manual,0.73,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x1,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8112,3.7820,3.7881,3.8190,3.7878,3.7833,3.8052,3.7571,3.7906,3.8228,3.8626,3.8143,3.7628,3.7911,3.8176,3.7995,3.8061,3.8250,3.7893,3.8719,3.8086,3.7893,3.8208,3.7681,3.7914,3.8236,3.7909,3.7655,3.7877,3.7840,3.8086,
Yes,12.07,116.64,30.84,4.88,14.91,3.34,1.87,34.09,0x0,0x2,0,0,275.85,17.76,29.83,Yes,5.56,116.83,32.44,102.18,14.90,3.29,1.86,38.01,0x0,0x2,0,0,275.58,17.74,29.05,Manual,0.73,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x1,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8112,3.7820,3.7881,3.8190,3.7878,3.7833,3.8052,3.7571,3.7906,3.8228,3.8626,3.8143,3.7628,3.7911,3.8176,3.7995,3.8061,3.8250,3.7893,3.8719,3.8086,3.7893,3.8208,3.7681,3.7914,3.8236,3.7909,3.7655,3.7877,3.7840,3.8086,
Yes,12.07,116.64,30.84,4.88,14.91,3.34,1.87,34.09,0x0,0x2,0,0,275.85,17.76,29.83,Yes,5.56,116.83,32.44,102.18,14.90,3.29,1.86,38.01,0x0,0x2,0,0,275.58,17.74,29.05,Manual,0.73,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x1,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8112,3.7820,3.7881,3.8190,3.7878,3.7833,3.8052,3.7571,3.7906,3.8228,3.8626,3.8143,3.7628,3.7911,3.8176,3.7995,3.8061,3.8250,3.7893,3.8719,3.8086,3.7893,3.8208,3.7681,3.7914,3.8236,3.7909,3.7655,3.7877,3.7840,3.8086,
Yes,12.07,116.64,30.84,4.88,14.91,3.34,1.87,34.09,0x0,0x2,0,0,275.85,17.76,29.83,Yes,5.56,116.83,32.44,102.18,14.90,3.29,1.86,38.01,0x0,0x2,0,0,275.58,17.74,29.05,Manual,0.73,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x1,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8112,3.7820,3.7881,3.8190,3.7878,3.7833,3.8052,3.7571,3.7906,3.8228,3.8626,3.8143,3.7628,3.7911,3.8176,3.7995,3.8061,3.8250,3.7893,3.8719,3.8086,3.7893,3.8208,3.7681,3.7914,3.8236,3.7909,3.7655,3.7877,3.7840,3.8086,
Yes,12.07,116.64,30.84,4.88,14.91,3.34,1.87,34.09,0x0,0x2,0,0,275.85,17.76,29.83,Yes,5.56,116.83,32.44,102.18,14.90,3.29,1.86,38.01,0x0,0x2,0,0,275.58,17.74,29.05,Manual,0.73,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x1,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8112,3.7820,3.7881,3.8190,3.7878,3.7833,3.8052,3.7571,3.7906,3.8228,3.8626,3.8143,3.7628,3.7911,3.8176,3.7995,3.8061,3.8250,3.7893,3.8719,3.8086,3.7893,3.8208,3.7681,3.7914,3.8236,3.7909,3.7655,3.7877,3.7840,3.8086,
Yes,12.07,116.64,30.84,4.88,14.91,3.34,1.87,34.09,0x0,0x2,0,0,275.85,17.76,29.83,Yes,5.56,116.83,32.44,102.18,14.90,3.29,1.86,38.01,0x0,0x2,0,0,275.58,17.74,29.05,Manual,0.73,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x1,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8112,3.7820,3.7881,3.8190,3.7878,3.7833,3.8052,3.7571,3.7906,3.8228,3.8626,3.8143,3.7628,3.7911,3.8176,3.7995,3.8061,3.8250,3.7893,3.8719,3.8086,3.7893,3.8208,3.7681,3.7914,3.8236,3.7909,3.7655,3.7877,3.7840,3.8086,
Yes,12.07,116.64,30.84,4.88,14.91,3.34,1.87,34.09,0x0,0x2,0,0,275.85,17.76,29.83,Yes,5.56,116.83,32.44,102.18,14.90,3.29,1.86,38.01,0x0,0x2,0,0,275.58,17.74,29.05,Manual,0.73,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x1,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8112,3.7820,3.7881,3.8190,3.7878,3.7833,3.8052,3.7571,3.7906,3.8228,3.8626,3.8143,3.7628,3.7911,3.8176,3.7995,3.8061,3.8250,3.7893,3.8719,3.8086,3.7893,3.8208,3.7681,3.7914,3.8236,3.7909,3.7655,3.7877,3.7840,3.8086,
Yes,12.07,116.64,30.84,4.88,14.91,3.34,1.87,34.09,0x0,0x2,0,0,275.85,17.76,29.83,Yes,5.56,116.83,32.44,102.18,14.90,3.29,1.86,38.01,0x0,0x2,0,0,275.58,17.74,29.05,Manual,0.73,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x1,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8112,3.7820,3.7881,3.8190,3.7878,3.7833,3.8052,3.7571,3.7906,3.8228,3.8626,3.8143,3.7628,3.7911,3.8176,3.7995,3.8061,3.8250,3.7893,3.8719,3.8086,3.7893,3.8208,3.7681,3.7914,3.8236,3.7909,3.7655,3.7877,3.7840,3.8086,
Yes,12.07,116.64,30.84,4.88,14.91,3.34,1.87,34.09,0x0,0x2,0,0,275.85,17.76,29.83,Yes,5.56,116.83,32.44,102.18,14.90,3.29,1.86,38.01,0x0,0x2,0,0,275.58,17.74,29.05,Manual,0.73,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x1,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8112,3.7820,3.7881,3.8190,3.7878,3.7833,3.8052,3.7571,3.7906,3.8228,3.8626,3.8143,3.7628,3.7911,3.8176,3.7995,3.8061,3.8250,3.7893,3.8719,3.8086,3.7893,3.8208,3.7681,3.7914,3.8236,3.7909,3.7655,3.7877,3.7840,3.8086,
Yes,12.89,116.10,30.85,4.88,14.91,3.34,1.87,34.09,0x0,0x2,0,0,294.29,18.95,29.85,Yes,5.51,116.46,32.45,102.18,14.90,3.29,1.86,38.01,0x0,0x2,0,0,293.08,18.87,29.05,Manual,0.73,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x1,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.7948,3.7321,3.7978,3.8290,3.7400,3.7433,3.7876,3.7016,3.8001,3.8323,3.8159,3.7982,3.6905,3.8002,3.8276,3.7579,3.7547,3.8068,3.7427,3.8801,3.8191,3.7489,3.8054,3.7141,3.8016,3.8335,3.7441,3.7227,3.7682,3.7350,3.8177,
Yes,13.48,115.63,30.87,4.88,14.91,3.34,1.86,34.10,0x0,0x2,0,0,312.46,20.12,29.73,Yes,5.62,116.11,32.46,102.18,14.90,3.29,1.86,38.02,0x0,0x2,0,0,310.84,20.01,28.96,Manual,0.73,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x1,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.7806,3.7681,3.7589,3.7788,3.7591,3.7631,3.7736,3.7415,3.7620,3.7845,3.8330,3.7849,3.7433,3.7628,3.7786,3.7736,3.7793,3.7915,3.7762,3.8440,3.7656,3.7630,3.7927,3.7528,3.7629,3.7855,3.7626,3.7430,3.7526,3.7697,3.7831,
Yes,13.82,115.19,30.88,4.88,14.91,3.34,1.87,34.10,0x0,0x2,0,0,329.46,21.21,29.50,Yes,5.68,115.46,32.47,102.18,14.90,3.29,1.86,38.02,0x0,0x2,0,0,328.95,21.18,29.55,Manual,0.73,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x1,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.7693,3.7650,3.7724,3.7756,3.7499,3.7666,3.7618,3.7396,3.7749,3.7815,3.8234,3.7739,3.7403,3.7760,3.7755,3.7650,3.7842,3.7792,3.7736,3.8572,3.7620,3.7541,3.7819,3.7507,3.7762,3.7825,3.7530,3.7474,3.7393,3.7674,3.7948,
Yes,14.20,115.22,30.89,4.88,14.91,3.34,1.87,34.10,0x0,0x4,0,0,348.63,22.45,28.46,Yes,5.90,115.54,32.48,102.18,14.90,3.29,1.86,38.04,0x0,0x2,0,0,346.74,22.32,28.62,Manual,0.73,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x1,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.7662,3.7566,3.7636,3.7782,3.7546,3.7643,3.7587,3.7295,3.7666,3.7839,3.8281,3.7709,3.7271,3.7675,3.7776,3.7694,3.7808,3.7762,3.7653,3.8485,3.7647,3.7583,3.7791,3.7409,3.7676,3.7846,3.7576,3.7443,3.7357,3.7588,3.7873,
Yes,0.19,123.45,30.90,4.88,14.93,3.34,1.86,34.10,0x0,0x0,0,0,360.83,23.23,2.96,Yes,0.02,123.34,32.49,102.18,14.91,3.29,1.86,38.04,0x0,0x0,0,0,359.88,23.17,1.51,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x1,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.9675,3.9701,3.9702,3.9702,3.9690,3.9687,3.9657,3.9669,3.9680,3.9665,4.0447,3.9663,4.0340,3.9648,3.9647,3.9624,4.0538,3.9951,3.9640,4.0455,3.9705,3.9504,3.9656,3.9714,3.9689,3.9670,3.9707,3.9726,3.9706,3.9668,3.9641,
Yes,0.00,123.71,30.91,4.88,14.93,3.34,1.86,34.11,0x0,0x0,0,0,357.67,23.03,0.00,Yes,0.00,123.52,32.50,102.18,14.91,3.29,1.86,38.05,0x0,0x0,0,0,355.73,22.90,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x1,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.9710,3.9739,3.9743,3.9738,3.9730,3.9724,3.9694,3.9709,3.9719,3.9700,4.0490,3.9699,4.0386,3.9686,3.9683,3.9659,4.0582,3.9991,3.9676,4.0497,3.9741,3.9542,3.9691,3.9753,3.9728,3.9705,3.9747,3.9765,3.9745,3.9704,3.9678,
Yes,0.00,123.75,30.91,4.88,14.92,3.34,1.86,34.09,0x0,0x0,0,0,353.88,22.78,0.28,Yes,0.02,123.85,32.51,102.18,14.90,3.29,1.86,38.05,0x0,0x2,0,0,354.68,22.83,5.01,Manual,0.00,0.22,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x1,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.9707,3.9734,3.9735,3.9733,3.9721,3.9718,3.9690,3.9704,3.9713,3.9696,4.0484,3.9695,4.0374,3.9681,3.9678,3.9656,4.0573,3.9988,3.9672,4.0491,3.9735,3.9536,3.9689,3.9747,3.9722,3.9701,3.9740,3.9758,3.9739,3.9699,3.9674,
Yes,-5.03,126.61,30.93,4.88,14.91,3.34,1.87,34.10,0x0,0x2,0,0,346.88,22.33,19.04,Yes,-0.10,125.99,32.52,102.18,14.90,3.29,1.86,38.06,0x0,0x10,0,0,346.24,22.29,20.34,Manual,0.00,0.71,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x1,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,4.0429,4.0486,4.0486,4.0413,4.0446,4.0414,4.0432,4.0537,4.0443,4.0344,4.1216,4.0395,4.1443,4.0396,4.0341,4.0306,4.1496,4.0775,4.0368,4.1209,4.0462,4.0185,4.0359,4.0555,4.0453,4.0349,4.0459,4.0534,4.0577,4.0428,4.0319,
Yes,-6.46,126.73,30.94,4.88,14.91,3.34,1.87,34.11,0x0,0x2,0,0,325.63,20.96,35.43,Yes,1.47,125.93,32.53,102.18,14.90,3.29,1.86,38.06,0x0,0x2,0,0,326.20,21.00,35.50,Manual,0.00,0.88,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x1,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,4.0383,4.0441,4.0440,4.0413,4.0492,4.0500,4.0386,4.0486,4.0399,4.0344,4.1265,4.0352,4.1374,4.0353,4.0342,4.0353,4.1617,4.0725,4.0330,4.1166,4.0461,4.0228,4.0318,4.0504,4.0410,4.0347,4.0503,4.0631,4.0521,4.0381,4.0281,
Yes,-5.81,126.35,30.94,4.88,14.91,3.34,1.87,34.11,0x0,0x2,0,0,303.82,19.56,34.22,Yes,1.41,125.66,32.54,102.18,14.90,3.29,1.86,38.07,0x0,0x2,0,0,304.48,19.60,34.44,Manual,0.00,0.88,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x1,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,4.0319,4.0391,4.0407,4.0368,4.0377,4.0373,4.0318,4.0429,4.0368,4.0301,4.1149,4.0291,4.1299,4.0322,4.0293,4.0252,4.1440,4.0660,4.0282,4.1138,4.0409,4.0127,4.0260,4.0451,4.0377,4.0304,4.0391,4.0483,4.0449,4.0336,4.0254,
Yes,-5.11,125.92,30.95,4.88,14.91,3.34,1.87,34.14,0x0,0x2,0,0,277.61,17.87,34.52,Yes,1.66,125.08,32.55,102.18,14.90,3.29,1.86,38.07,0x0,0x2,0,0,280.07,18.03,35.01,Manual,0.00,0.89,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x1,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,4.0305,4.0325,4.0311,4.0256,4.0240,4.0213,4.0303,4.0345,4.0275,4.0195,4.1012,4.0277,4.1188,4.0230,4.0184,4.0130,4.1227,4.0643,4.0213,4.1045,4.0284,4.0006,4.0246,4.0369,4.0285,4.0196,4.0256,4.0302,4.0426,4.0263,4.0175,
Yes,-4.36,125.65,30.95,4.88,14.91,3.34,1.87,34.13,0x0,0x2,0,0,258.40,16.64,35.75,Yes,1.73,124.81,32.55,102.18,14.90,3.29,1.86,38.07,0x0,0x2,0,0,257.89,16.60,35.80,Manual,0.00,0.88,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x1,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,4.0151,4.0214,4.0264,4.0249,4.0260,4.0200,4.0144,4.0235,4.0229,4.0189,4.1036,4.0127,4.1043,4.0186,4.0179,4.0149,4.1204,4.0475,4.0118,4.1001,4.0282,4.0026,4.0105,4.0260,4.0239,4.0194,4.0278,4.0289,4.0250,4.0162,4.0132,
Yes,-3.30,125.09,30.97,4.88,14.91,3.34,1.87,34.14,0x0,0x2,0,0,232.67,14.98,34.27,Yes,2.08,124.40,32.57,102.18,14.90,3.29,1.86,38.08,0x0,0x2,0,0,236.78,15.24,35.21,Manual,0.00,0.88,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x1,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,4.0041,4.0106,4.0123,4.0103,4.0098,4.0071,4.0032,4.0112,4.0091,4.0050,4.0868,4.0022,4.0883,4.0052,4.0037,3.9999,4.1037,4.0359,4.0017,4.0868,4.0123,3.9878,4.0002,4.0142,4.0100,4.0052,4.0110,4.0148,4.0120,4.0058,4.0013,
Yes,-2.90,124.84,30.97,4.88,14.91,3.34,1.87,34.13,0x0,0x2,0,0,214.85,13.83,34.27,Yes,2.26,124.13,32.58,102.18,14.90,3.29,1.86,38.08,0x0,0x2,0,0,213.88,13.77,34.23,Manual,0.00,0.88,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x1,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.9989,4.0001,3.9963,3.9923,3.9941,3.9967,3.9976,3.9995,3.9936,3.9879,4.0710,3.9971,4.0736,3.9896,3.9864,3.9858,4.0897,4.0300,3.9923,4.0716,3.9931,3.9736,3.9954,4.0031,3.9941,3.9886,3.9954,4.0031,4.0056,3.9961,3.9873,
Yes,-2.22,124.38,30.99,4.88,14.90,3.34,1.87,34.15,0x0,0x4,0,0,193.45,12.45,36.30,Yes,2.64,123.72,32.59,102.18,14.90,3.29,1.86,38.08,0x0,0x2,0,0,193.96,12.49,35.54,Manual,0.00,0.89,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x1,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.9771,3.9800,3.9816,3.9854,3.9855,3.9847,3.9754,3.9774,3.9793,3.9813,4.0625,3.9760,4.0447,3.9755,3.9795,3.9786,4.0733,4.0063,3.9736,4.0570,3.9858,3.9661,3.9753,3.9814,3.9802,3.9819,3.9868,3.9895,3.9805,3.9763,3.9747,
