Motor0_HasMotorID,Motor0_BusCurrent,Motor0_BusVoltage,Motor0_HeatsinkTemp,Motor0_MotorTemp,Motor0_Rail15V,Motor0_Rail3V3,Motor0_Rail1V9,Motor0_DSPTemp,Motor0_ErrorFlags,Motor0_LimitFlags,Motor0_ReceiveErrorCount,Motor0_TransmitErrorCount,Motor0_MotorVelocity,Motor0_VehicleVelocity,Motor0_PhaseBCurrent,Motor1_HasMotorID,Motor1_BusCurrent,Motor1_BusVoltage,Motor1_HeatsinkTemp,Motor1_MotorTemp,Motor1_Rail15V,Motor1_Rail3V3,Motor1_Rail1V9,Motor1_DSPTemp,Motor1_ErrorFlags,Motor1_LimitFlags,Motor1_ReceiveErrorCount,Motor1_TransmitErrorCount,Motor1_MotorVelocity,Motor1_VehicleVelocity,Motor1_PhaseBCurrent,DriveMode,ThrottleADC,RegenADC,BrakePedalADC,CruiseDownOn,CruiseUpOn,ReverseOn,HornOn,LockOn,RearviewOn,PowerSaveOn,LeftTurnOn,RightTurnOn,MPPT_A0_Current,MPPT_A0_Power,MPPT_A0_Temperature,MPPT_A0_VoltageIn,MPPT_A0_VoltageOut,MPPT_A1_Current,MPPT_A1_Power,MPPT_A1_Temperature,MPPT_A1_VoltageIn,MPPT_A1_VoltageOut,MPPT_B0_Current,MPPT_B0_Power,MPPT_B0_Temperature,MPPT_B0_VoltageIn,MPPT_B0_VoltageOut,MPPT_B1_Current,MPPT_B1_Power,MPPT_B1_Temperature,MPPT_B1_VoltageIn,MPPT_B1_VoltageOut,MPPT_C0_Current,MPPT_C0_Power,MPPT_C0_Temperature,MPPT_C0_VoltageIn,MPPT_C0_VoltageOut,MPPT_C1_Current,MPPT_C1_Power,MPPT_C1_Temperature,MPPT_C1_VoltageIn,MPPT_C1_VoltageOut,CellVoltages_0,CellVoltages_1,CellVoltages_2,CellVoltages_3,CellVoltages_4,CellVoltages_5,CellVoltages_6,CellVoltages_7,CellVoltages_8,CellVoltages_9,CellVoltages_10,CellVoltages_11,CellVoltages_12,CellVoltages_13,CellVoltages_14,CellVoltages_15,CellVoltages_16,CellVoltages_17,CellVoltages_18,CellVoltages_19,CellVoltages_20,CellVoltages_21,CellVoltages_22,CellVoltages_23,CellVoltages_24,CellVoltages_25,CellVoltages_26,CellVoltages_27,CellVoltages_28,CellVoltages_29,CellVoltages_30,MCP_HighVoltVS_RawData,MCP_HighVoltVS_Voltage,MCP_HighVoltVS_Current,MCP_LowVoltVS_RawData,MCP_LowVoltVS_Voltage,MCP_LowVoltVS_Current,MCP_MC0IS_RawData,MCP_MC0IS_Voltage,MCP_MC0IS_Current,MCP_MC1IS_RawData,MCP_MC1IS_Voltage,MCP_MC1IS_Current,MCP_BattIS_RawData,MCP_BattIS_Voltage,MCP_BattIS_Current,MCP_ArrayIS_RawData,MCP_ArrayIS_Voltage,MCP_ArrayIS_Current,MCP_Initialized,Battery_ChargeEnabled,BoardStatus_HighsideOn,BoardStatus_LowsideOn,BoardStatus_PrechargeOn,BoardStatus_LowVoltageOn,BoardStatus_HighVoltageBuckOn,BoardStatus_BuzzerOn,BoardStatus_HC0ADC,BoardStatus_HC1ADC,Thermistor_RawValue0,Thermistor_Temperature0,Thermistor_RawValue1,Thermistor_Temperature1,Thermistor_RawValue2,Thermistor_Temperature2,Thermistor_RawValue3,Thermistor_Temperature3,Thermistor_RawValue4,Thermistor_Temperature4,Thermistor_RawValue5,Thermistor_Temperature5,Thermistor_RawValue6,Thermistor_Temperature6,Thermistor_RawValue7,Thermistor_Temperature7,Thermistor_RawValue8,Thermistor_Temperature8,Thermistor_RawValue9,Thermistor_Temperature9,Thermistor_RawValue10,Thermistor_Temperature10,Thermistor_RawValue11,Thermistor_Temperature11,Thermistor_RawValue12,Thermistor_Temperature12,Thermistor_RawValue13,Thermistor_Temperature13,Thermistor_RawValue14,Thermistor_Temperature14,Thermistor_RawValue15,Thermistor_Temperature15,Thermistor_RawValue16,Thermistor_Temperature16,Thermistor_RawValue17,Thermistor_Temperature17,Thermistor_RawValue18,Thermistor_Temperature18,Thermistor_RawValue19,Thermistor_Temperature19,Thermistor_RawValue20,Thermistor_Temperature20,Thermistor_RawValue21,Thermistor_Temperature21,Thermistor_RawValue22,Thermistor_Temperature22,Thermistor_RawValue23,Thermistor_Temperature23,Thermistor_RawValue24,Thermistor_Temperature24,Thermistor_RawValue25,Thermistor_Temperature25,Thermistor_RawValue26,Thermistor_Temperature26,Thermistor_RawValue27,Thermistor_Temperature27,Thermistor_RawValue28,Thermistor_Temperature28,Thermistor_RawValue29,Thermistor_Temperature29,Thermistor_RawValue30,Thermistor_Temperature30,Thermistor_RawValue31,Thermistor_Temperature31,Thermistor_MaxTemp,Battery_MinCellVoltage,Battery_MaxCellVoltage,Battery_ThrottleCurrentLimit,Battery_RegenCurrentLimit
Yes,0.00,102.41,21.81,24.91,14.92,3.34,1.86,24.96,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,102.39,24.07,24.75,14.90,3.29,1.86,30.64,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.2473,3.3108,3.3145,3.3161,3.3123,3.3114,3.3047,3.3036,3.3110,3.3111,3.3256,3.2514,3.2559,3.3095,3.3070,3.3079,3.2957,3.2020,3.3091,3.2997,3.3186,3.3134,3.2524,3.3167,3.3183,3.3183,3.3164,3.3160,3.3146,3.3114,3.3016,4650929,102.78,205556.52,5924144,13.11,26217.10,73797,0.00,0.00,73330,-0.00,-0.01,89843,0.00,0.22,151716,0.00,0.00,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,1844.00,29.61,1972.00,26.69,1953.00,27.12,1782.00,31.05,1763.00,31.50,1818.00,30.21,1932.00,27.60,1966.00,26.83,1991.00,26.26,1971.00,26.71,1985.00,26.40,1874.00,28.92,1849.00,29.49,1883.00,28.71,1957.00,27.03,1931.00,27.62,1872.00,28.96,1939.00,27.44,1986.00,26.38,1853.00,29.40,1892.00,28.51,1888.00,28.60,1851.00,29.45,4093.00,-90.84,1958.00,27.01,1916.00,27.96,1799.00,30.66,1760.00,31.57,1816.00,30.26,1799.00,30.66,1924.00,27.78,1971.00,26.71,0.00,3.20,3.33,1.00,1.00,
Yes,0.00,102.39,21.82,24.91,14.92,3.34,1.86,24.98,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,102.40,24.06,24.75,14.90,3.29,1.86,30.63,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.2473,3.3108,3.3146,3.3160,3.3124,3.3115,3.3046,3.3035,3.3110,3.3110,3.3256,3.2514,3.2559,3.3095,3.3071,3.3079,3.2960,3.2020,3.3090,3.2996,3.3186,3.3137,3.2522,3.3166,3.3183,3.3183,3.3166,3.3161,3.3145,3.3114,3.3016,4650692,102.77,205546.02,5924208,13.11,26217.39,74154,-0.00,-0.00,73409,-0.00,-0.01,89554,0.00,0.22,150857,-0.00,-0.00,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,1843.00,29.63,1971.00,26.71,1950.00,27.19,1781.00,31.08,1760.00,31.57,1818.00,30.21,1932.00,27.60,1968.00,26.78,1991.00,26.26,1971.00,26.71,1989.00,26.31,1875.00,28.90,1851.00,29.45,1883.00,28.71,1957.00,27.03,1931.00,27.62,1875.00,28.90,1940.00,27.41,1984.00,26.42,1850.00,29.47,1891.00,28.53,1885.00,28.67,1850.00,29.47,4093.00,-90.84,1959.00,26.98,1914.00,28.00,1798.00,30.68,1760.00,31.57,1819.00,30.19,1799.00,30.66,1924.00,27.78,1971.00,26.71,0.00,3.20,3.33,1.00,1.00,
Yes,0.00,102.40,21.81,24.91,14.92,3.34,1.86,24.98,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,102.40,24.06,24.75,14.90,3.29,1.86,30.64,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.2472,3.3108,3.3146,3.3160,3.3122,3.3115,3.3045,3.3034,3.3109,3.3110,3.3256,3.2515,3.2558,3.3095,3.3069,3.3078,3.2958,3.2019,3.3089,3.2996,3.3186,3.3135,3.2523,3.3167,3.3182,3.3182,3.3163,3.3160,3.3144,3.3114,3.3015,4650869,102.78,205553.86,5924604,13.11,26219.15,74297,-0.00,-0.01,73505,-0.00,-0.01,89005,0.00,0.21,151117,-0.00,-0.00,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,1845.00,29.59,1973.00,26.67,1952.00,27.14,1782.00,31.05,1764.00,31.48,1818.00,30.21,1930.00,27.64,1968.00,26.78,1991.00,26.26,1972.00,26.69,1988.00,26.33,1873.00,28.94,1848.00,29.52,1884.00,28.69,1955.00,27.07,1931.00,27.62,1875.00,28.90,1939.00,27.44,1985.00,26.40,1849.00,29.49,1891.00,28.53,1889.00,28.57,1855.00,29.36,4095.00,-165.16,1956.00,27.05,1915.00,27.98,1799.00,30.66,1760.00,31.57,1813.00,30.33,1798.00,30.68,1925.00,27.75,1970.00,26.74,0.00,3.20,3.33,1.00,1.00,
Yes,0.00,102.41,21.81,24.91,14.92,3.34,1.86,24.98,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,102.39,24.07,24.75,14.90,3.29,1.86,30.65,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.2473,3.3109,3.3145,3.3160,3.3123,3.3114,3.3047,3.3035,3.3110,3.3111,3.3255,3.2516,3.2560,3.3095,3.3071,3.3078,3.2958,3.2021,3.3092,3.2997,3.3187,3.3135,3.2523,3.3167,3.3183,3.3183,3.3164,3.3160,3.3144,3.3113,3.3016,4650836,102.78,205552.39,5923878,13.11,26215.92,73881,-0.00,-0.00,73371,-0.00,-0.01,90252,0.00,0.23,151062,-0.00,-0.00,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,1843.00,29.63,1973.00,26.67,1951.00,27.16,1781.00,31.08,1762.00,31.52,1817.00,30.24,1930.00,27.64,1968.00,26.78,1991.00,26.26,1971.00,26.71,1984.00,26.42,1875.00,28.90,1849.00,29.49,1883.00,28.71,1956.00,27.05,1932.00,27.60,1875.00,28.90,1939.00,27.44,1984.00,26.42,1852.00,29.42,1891.00,28.53,1888.00,28.60,1853.00,29.40,4090.00,-81.09,1957.00,27.03,1915.00,27.98,1798.00,30.68,1758.00,31.62,1816.00,30.26,1800.00,30.63,1925.00,27.75,1969.00,26.76,0.00,3.20,3.33,1.00,1.00,
Yes,0.00,102.41,21.80,24.91,14.92,3.34,1.86,24.97,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,102.39,24.07,24.75,14.90,3.29,1.86,30.65,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.2472,3.3108,3.3145,3.3161,3.3124,3.3115,3.3046,3.3034,3.3110,3.3111,3.3255,3.2514,3.2559,3.3094,3.3070,3.3079,3.2959,3.2019,3.3090,3.2997,3.3187,3.3136,3.2522,3.3166,3.3184,3.3183,3.3165,3.3161,3.3144,3.3113,3.3015,4650498,102.77,205537.42,5924534,13.11,26218.84,74159,-0.00,-0.00,73233,-0.00,-0.01,89550,0.00,0.22,151404,0.00,0.00,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,1846.00,29.56,1973.00,26.67,1950.00,27.19,1782.00,31.05,1762.00,31.52,1818.00,30.21,1930.00,27.64,1967.00,26.80,1991.00,26.26,1968.00,26.78,1986.00,26.38,1874.00,28.92,1849.00,29.49,1883.00,28.71,1956.00,27.05,1931.00,27.62,1876.00,28.87,1940.00,27.41,1987.00,26.35,1851.00,29.45,1891.00,28.53,1887.00,28.62,1854.00,29.38,4094.00,-97.73,1958.00,27.01,1918.00,27.91,1802.00,30.59,1760.00,31.57,1816.00,30.26,1801.00,30.61,1924.00,27.78,1968.00,26.78,0.00,3.20,3.33,1.00,1.00,
Yes,0.00,102.40,21.81,24.91,14.92,3.34,1.86,24.97,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,102.39,24.07,24.75,14.90,3.29,1.86,30.66,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.2472,3.3106,3.3145,3.3160,3.3123,3.3114,3.3045,3.3035,3.3109,3.3110,3.3255,3.2514,3.2559,3.3095,3.3071,3.3078,3.2958,3.2018,3.3090,3.2996,3.3187,3.3135,3.2522,3.3165,3.3183,3.3183,3.3164,3.3160,3.3144,3.3114,3.3015,4651352,102.79,205575.23,5924110,13.11,26216.95,73973,-0.00,-0.00,74084,-0.00,-0.02,89433,0.00,0.22,151305,0.00,0.00,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,1842.00,29.66,1972.00,26.69,1951.00,27.16,1781.00,31.08,1761.00,31.55,1819.00,30.19,1931.00,27.62,1967.00,26.80,1991.00,26.26,1969.00,26.76,1986.00,26.38,1872.00,28.96,1850.00,29.47,1881.00,28.76,1957.00,27.03,1933.00,27.57,1876.00,28.87,1940.00,27.41,1985.00,26.40,1850.00,29.47,1890.00,28.55,1889.00,28.57,1855.00,29.36,4094.00,-97.73,1955.00,27.07,1915.00,27.98,1798.00,30.68,1759.00,31.59,1815.00,30.28,1799.00,30.66,1926.00,27.73,1974.00,26.65,0.00,3.20,3.33,1.00,1.00,
Yes,0.00,102.40,21.81,24.91,14.92,3.34,1.86,24.98,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,102.38,24.07,24.75,14.90,3.29,1.86,30.67,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.2472,3.3108,3.3145,3.3160,3.3124,3.3115,3.3046,3.3034,3.3109,3.3110,3.3254,3.2513,3.2557,3.3094,3.3070,3.3078,3.2958,3.2019,3.3091,3.2995,3.3186,3.3136,3.2522,3.3165,3.3181,3.3182,3.3164,3.3160,3.3144,3.3113,3.3014,4650713,102.77,205546.95,5923980,13.11,26216.38,74225,-0.00,-0.00,73353,-0.00,-0.01,89807,0.00,0.22,151290,0.00,0.00,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,1843.00,29.63,1970.00,26.74,1952.00,27.14,1782.00,31.05,1761.00,31.55,1817.00,30.24,1930.00,27.64,1966.00,26.83,1990.00,26.29,1971.00,26.71,1989.00,26.31,1874.00,28.92,1852.00,29.42,1885.00,28.67,1953.00,27.12,1932.00,27.60,1875.00,28.90,1939.00,27.44,1986.00,26.38,1851.00,29.45,1893.00,28.48,1886.00,28.64,1852.00,29.42,4093.00,-90.84,1956.00,27.05,1915.00,27.98,1800.00,30.63,1757.00,31.64,1818.00,30.21,1800.00,30.63,1924.00,27.78,1971.00,26.71,0.00,3.20,3.33,1.00,1.00,
Yes,0.00,102.40,21.81,24.91,14.92,3.34,1.86,24.99,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,102.38,24.07,24.75,14.90,3.29,1.86,30.67,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.2471,3.3108,3.3145,3.3161,3.3124,3.3115,3.3045,3.3034,3.3110,3.3111,3.3255,3.2514,3.2559,3.3095,3.3072,3.3080,3.2959,3.2018,3.3090,3.2996,3.3187,3.3134,3.2522,3.3167,3.3184,3.3184,3.3166,3.3161,3.3144,3.3113,3.3015,4650601,102.77,205541.98,5924285,13.11,26217.73,73679,0.00,0.00,73175,-0.00,-0.01,89230,0.00,0.22,151288,0.00,0.00,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,1846.00,29.56,1972.00,26.69,1952.00,27.14,1780.00,31.10,1764.00,31.48,1818.00,30.21,1928.00,27.69,1966.00,26.83,1993.00,26.22,1972.00,26.69,1986.00,26.38,1874.00,28.92,1850.00,29.47,1883.00,28.71,1953.00,27.12,1932.00,27.60,1874.00,28.92,1941.00,27.39,1984.00,26.42,1848.00,29.52,1891.00,28.53,1887.00,28.62,1851.00,29.45,4094.00,-97.73,1957.00,27.03,1918.00,27.91,1802.00,30.59,1759.00,31.59,1816.00,30.26,1799.00,30.66,1922.00,27.82,1969.00,26.76,0.00,3.20,3.33,1.00,1.00,
Yes,0.00,102.39,21.81,24.91,14.92,3.34,1.86,25.00,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,102.39,24.07,24.75,14.90,3.29,1.86,30.66,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.2473,3.3109,3.3146,3.3162,3.3124,3.3114,3.3048,3.3035,3.3110,3.3109,3.3255,3.2514,3.2559,3.3094,3.3070,3.3078,3.2957,3.2020,3.3091,3.2996,3.3187,3.3135,3.2524,3.3167,3.3183,3.3183,3.3163,3.3160,3.3145,3.3113,3.3015,4651130,102.78,205565.41,5924167,13.11,26217.21,73795,0.00,0.00,73476,-0.00,-0.01,89755,0.00,0.22,150928,-0.00,-0.00,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,1843.00,29.63,1971.00,26.71,1951.00,27.16,1782.00,31.05,1762.00,31.52,1815.00,30.28,1932.00,27.60,1967.00,26.80,1991.00,26.26,1971.00,26.71,1987.00,26.35,1876.00,28.87,1851.00,29.45,1883.00,28.71,1957.00,27.03,1934.00,27.55,1876.00,28.87,1939.00,27.44,1986.00,26.38,1850.00,29.47,1890.00,28.55,1888.00,28.60,1856.00,29.33,4093.00,-90.84,1959.00,26.98,1916.00,27.96,1798.00,30.68,1758.00,31.62,1816.00,30.26,1798.00,30.68,1926.00,27.73,1972.00,26.69,0.00,3.20,3.33,1.00,1.00,
Yes,0.00,102.40,21.81,24.91,14.92,3.34,1.86,24.99,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,102.40,24.07,24.75,14.90,3.29,1.86,30.65,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.2472,3.3107,3.3144,3.3161,3.3124,3.3115,3.3045,3.3034,3.3109,3.3111,3.3255,3.2514,3.2558,3.3095,3.3071,3.3078,3.2959,3.2018,3.3090,3.2996,3.3186,3.3136,3.2522,3.3165,3.3181,3.3182,3.3164,3.3160,3.3144,3.3113,3.3015,4650599,102.77,205541.91,5924469,13.11,26218.55,74122,-0.00,-0.00,73532,-0.00,-0.01,88551,0.00,0.21,150860,-0.00,-0.00,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,1844.00,29.61,1972.00,26.69,1950.00,27.19,1782.00,31.05,1763.00,31.50,1817.00,30.24,1931.00,27.62,1966.00,26.83,1991.00,26.26,1971.00,26.71,1986.00,26.38,1875.00,28.90,1852.00,29.42,1883.00,28.71,1957.00,27.03,1930.00,27.64,1872.00,28.96,1939.00,27.44,1983.00,26.44,1850.00,29.47,1890.00,28.55,1890.00,28.55,1854.00,29.38,4092.00,-86.62,1957.00,27.03,1916.00,27.96,1800.00,30.63,1759.00,31.59,1816.00,30.26,1800.00,30.63,1925.00,27.75,1970.00,26.74,0.00,3.20,3.33,1.00,1.00,
Yes,0.00,102.40,21.81,24.91,14.92,3.34,1.86,25.00,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,102.40,24.06,24.75,14.90,3.29,1.86,30.64,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.2473,3.3109,3.3146,3.3161,3.3124,3.3114,3.3047,3.3036,3.3111,3.3111,3.3256,3.2515,3.2560,3.3096,3.3071,3.3079,3.2959,3.2020,3.3092,3.2997,3.3187,3.3135,3.2523,3.3167,3.3183,3.3183,3.3165,3.3161,3.3145,3.3114,3.3016,4650514,102.77,205538.14,5924113,13.11,26216.97,74179,-0.00,-0.00,73476,-0.00,-0.01,89712,0.00,0.22,151418,0.00,0.00,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,1843.00,29.63,1972.00,26.69,1954.00,27.10,1782.00,31.05,1763.00,31.50,1818.00,30.21,1929.00,27.66,1968.00,26.78,1993.00,26.22,1973.00,26.67,1986.00,26.38,1877.00,28.85,1851.00,29.45,1886.00,28.64,1958.00,27.01,1931.00,27.62,1873.00,28.94,1937.00,27.48,1987.00,26.35,1852.00,29.42,1889.00,28.57,1889.00,28.57,1853.00,29.40,4091.00,-83.54,1959.00,26.98,1916.00,27.96,1801.00,30.61,1760.00,31.57,1816.00,30.26,1799.00,30.66,1928.00,27.69,1971.00,26.71,0.00,3.20,3.33,1.00,1.00,
Yes,0.00,102.40,21.80,24.91,14.92,3.34,1.86,25.00,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,102.40,24.06,24.75,14.90,3.29,1.86,30.66,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.2471,3.3108,3.3145,3.3161,3.3124,3.3115,3.3045,3.3035,3.3110,3.3109,3.3255,3.2514,3.2558,3.3095,3.3071,3.3079,3.2960,3.2018,3.3090,3.2996,3.3187,3.3135,3.2522,3.3166,3.3183,3.3183,3.3165,3.3161,3.3143,3.3113,3.3015,4650559,102.77,205540.13,5924275,13.11,26217.69,73982,-0.00,-0.00,73770,-0.00,-0.02,89226,0.00,0.22,151262,0.00,0.00,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,1846.00,29.56,1973.00,26.67,1950.00,27.19,1782.00,31.05,1764.00,31.48,1818.00,30.21,1929.00,27.66,1965.00,26.85,1992.00,26.24,1972.00,26.69,1987.00,26.35,1875.00,28.90,1851.00,29.45,1883.00,28.71,1957.00,27.03,1931.00,27.62,1874.00,28.92,1939.00,27.44,1981.00,26.49,1853.00,29.40,1891.00,28.53,1887.00,28.62,1855.00,29.36,4094.00,-97.73,1959.00,26.98,1917.00,27.94,1799.00,30.66,1758.00,31.62,1813.00,30.33,1799.00,30.66,1924.00,27.78,1972.00,26.69,0.00,3.20,3.33,1.00,1.00,
Yes,0.00,102.40,21.80,24.91,14.92,3.34,1.86,25.00,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,102.40,24.07,24.75,14.90,3.29,1.86,30.66,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.2473,3.3108,3.3145,3.3158,3.3122,3.3113,3.3047,3.3035,3.3109,3.3110,3.3255,3.2514,3.2559,3.3094,3.3069,3.3077,3.2958,3.2019,3.3090,3.2996,3.3185,3.3134,3.2523,3.3167,3.3182,3.3182,3.3162,3.3159,3.3145,3.3113,3.3016,4650851,102.78,205553.06,5924121,13.11,26217.00,73950,-0.00,-0.00,73450,-0.00,-0.01,88540,0.00,0.21,150711,-0.00,-0.00,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,1842.00,29.66,1972.00,26.69,1953.00,27.12,1780.00,31.10,1764.00,31.48,1815.00,30.28,1930.00,27.64,1968.00,26.78,1991.00,26.26,1970.00,26.74,1986.00,26.38,1874.00,28.92,1850.00,29.47,1883.00,28.71,1955.00,27.07,1933.00,27.57,1874.00,28.92,1938.00,27.46,1985.00,26.40,1851.00,29.45,1890.00,28.55,1888.00,28.60,1853.00,29.40,4090.00,-81.09,1958.00,27.01,1916.00,27.96,1798.00,30.68,1758.00,31.62,1817.00,30.24,1801.00,30.61,1923.00,27.80,1971.00,26.71,0.00,3.20,3.33,1.00,1.00,
