alive_0,bus_current_0,bus_voltage_0,heatsink_temp_0,motor_temp_0,rail_15v_0,rail_3v3_0,rail_1v9_0,dsp_temp_0,error_flags_0,limit_flags_0,rx_error_count_0,tx_error_count_0,motor_velocity_0,vehicle_velocity_0,phase_current_b_0,alive_1,bus_current_1,bus_voltage_1,heatsink_temp_1,motor_temp_1,rail_15v_1,rail_3v3_1,rail_1v9_1,dsp_temp_1,error_flags_1,limit_flags_1,rx_error_count_1,tx_error_count_1,motor_velocity_1,vehicle_velocity_1,phase_current_b_1
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,140.28,-29.09,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,153.77,-31.88,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,153.17,-31.76,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,173.16,-35.90,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,203.24,-42.14,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,229.64,-47.61,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,256.40,-53.16,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,284.48,-58.99,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,305.47,-63.34,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,295.24,-61.22,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,274.59,-56.93,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,259.54,-53.81,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,254.81,-52.83,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,241.50,-50.07,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,218.84,-45.38,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,195.52,-40.54,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,169.69,-35.18,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,138.63,-28.74,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,127.79,-26.50,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,136.69,-28.34,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,155.17,-32.17,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,177.15,-36.73,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,204.55,-42.41,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,234.96,-48.72,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,264.77,-54.90,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,271.14,-56.22,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,267.06,-55.37,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,276.82,-57.40,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,289.14,-59.95,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,287.19,-59.55,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,282.50,-58.58,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,276.29,-57.29,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,270.91,-56.17,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,266.97,-55.36,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,263.82,-54.70,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,276.99,-57.43,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,288.92,-59.91,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,284.01,-58.89,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,277.21,-57.48,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,271.84,-56.36,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,270.71,-56.13,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,288.61,-59.84,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,295.20,-61.21,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,301.43,-62.50,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,301.74,-62.57,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,288.31,-59.78,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,274.89,-57.00,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,260.03,-53.92,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,240.51,-49.87,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,218.15,-45.23,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,207.38,-43.00,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,195.66,-40.57,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,176.11,-36.51,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,158.18,-32.80,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,137.63,-28.54,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,133.58,-27.70,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,134.48,-27.88,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,127.91,-26.52,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,127.32,-26.40,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,121.19,-25.13,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,119.98,-24.88,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,116.22,-24.10,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,117.13,-24.29,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,108.24,-22.44,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,83.14,-17.24,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,54.51,-11.30,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,29.68,-6.15,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.44,-0.09,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,12.36,-2.56,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,5.98,-1.24,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.03,-0.01,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,-9.77,2.03,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,-21.14,4.38,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,-33.00,6.84,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,-27.89,5.78,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,-13.05,2.71,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,28.18,-5.84,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,74.43,-15.43,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,108.00,-22.39,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,135.16,-28.03,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,166.69,-34.56,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,186.32,-38.63,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,196.72,-40.79,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,214.77,-44.53,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,224.77,-46.61,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,237.47,-49.24,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,243.92,-50.58,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,256.76,-53.24,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,266.88,-55.34,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,265.76,-55.10,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,265.42,-55.03,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,278.21,-57.68,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,284.85,-59.06,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,285.86,-59.27,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,291.62,-60.47,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,302.16,-62.65,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,320.26,-66.40,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,338.88,-70.27,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,348.29,-72.22,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,358.11,-74.25,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,383.91,-79.60,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,395.29,-81.96,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,380.60,-78.92,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,366.85,-76.06,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,350.91,-72.76,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,334.12,-69.28,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,308.22,-63.91,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,266.40,-55.24,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,220.06,-45.63,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,157.11,-32.58,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,117.38,-24.34,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,115.82,-24.02,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
Yes,0.00,99.26,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,130.96,-27.15,0.00,Yes,0.00,99.40,31.05,4.88,14.94,3.34,1.87,34.47,0x0,0x2,0,0,0.00,0.00,0.00
