alive_0,bus_current_0,bus_voltage_0,heatsink_temp_0,motor_temp_0,rail_15v_0,rail_3v3_0,rail_1v9_0,dsp_temp_0,error_flags_0,limit_flags_0,rx_error_count_0,tx_error_count_0,motor_velocity_0,vehicle_velocity_0,phase_current_b_0,alive_1,bus_current_1,bus_voltage_1,heatsink_temp_1,motor_temp_1,rail_15v_1,rail_3v3_1,rail_1v9_1,dsp_temp_1,error_flags_1,limit_flags_1,rx_error_count_1,tx_error_count_1,motor_velocity_1,vehicle_velocity_1,phase_current_b_1,drive_mode,throttle_value,regen_value,brake_pedal_value,cruise_down_on,cruise_up_on,reverse_on,horn_on,headlights_on,rearview_on,power_save_on,left_turn_on,right_turn_on,mppt_current_A0,mppt_power_A0,mppt_temp_A0,mppt_vin_A0,mppt_vout_A0,mppt_current_A1,mppt_power_A1,mppt_temp_A1,mppt_vin_A1,mppt_vout_A1,mppt_current_B0,mppt_power_B0,mppt_temp_B0,mppt_vin_B0,mppt_vout_B0,mppt_current_B1,mppt_power_B1,mppt_temp_B1,mppt_vin_B1,mppt_vout_B1,mppt_current_C0,mppt_power_C0,mppt_temp_C0,mppt_vin_C0,mppt_vout_C0,mppt_current_C1,mppt_power_C1,mppt_temp_C1,mppt_vin_C1,mppt_vout_C1,charge_enabled,highside_contactor_on,lowside_contactor_on,cell1,cell2,cell3,cell4,cell5,cell6,cell7,cell8,cell9,cell10,cell11,cell12,cell13,cell14,cell15,cell16,cell17,cell18,cell19,cell20,cell21,cell22,cell23,cell24,cell25,cell26,cell27,cell28,cell29,cell30,cell31
Yes,0.00,121.09,22.96,4.88,14.93,3.34,1.86,26.88,0x0,0x0,0,0,-9.60,-0.62,0.00,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Reverse,0.00,0.00,0.00,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.9003,3.9017,3.9019,3.9026,3.9007,3.9008,3.8993,3.8976,3.9009,3.9011,3.9354,3.9001,3.9240,3.8992,3.8993,3.8982,3.9386,3.9097,3.8991,3.9389,3.9015,3.8856,3.9010,3.9021,3.9018,3.9017,3.9020,3.9018,3.9009,3.9003,3.9005,
Yes,0.13,121.09,22.95,4.88,14.93,3.34,1.86,26.86,0x0,0x2,0,0,-8.71,-0.56,0.21,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Reverse,0.02,0.00,0.00,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.9000,3.9014,3.9016,3.9024,3.9004,3.9005,3.8989,3.8972,3.9005,3.9009,3.9353,3.8998,3.9236,3.8989,3.8990,3.8980,3.9383,3.9095,3.8988,3.9386,3.9012,3.8854,3.9008,3.9018,3.9016,3.9015,3.9017,3.9014,3.9006,3.9000,3.9003,
Yes,0.00,121.08,22.96,4.88,14.91,3.34,1.86,26.87,0x0,0x0,0,0,-8.73,-0.56,0.00,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Reverse,0.00,0.00,0.00,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.9004,3.9017,3.9019,3.9027,3.9007,3.9008,3.8993,3.8977,3.9008,3.9011,3.9354,3.9000,3.9240,3.8992,3.8993,3.8982,3.9388,3.9097,3.8991,3.9389,3.9015,3.8856,3.9010,3.9020,3.9018,3.9017,3.9020,3.9017,3.9010,3.9002,3.9005,
Yes,1.55,120.80,22.95,4.88,14.91,3.34,1.86,26.88,0x0,0x0,0,0,-17.66,-1.14,17.24,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Reverse,0.00,0.00,0.00,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8756,3.8754,3.8752,3.8774,3.8731,3.8743,3.8738,3.8678,3.8748,3.8771,3.9080,3.8759,3.8866,3.8734,3.8742,3.8744,3.9027,3.8828,3.8749,3.9135,3.8743,3.8613,3.8780,3.8736,3.8755,3.8780,3.8747,3.8721,3.8720,3.8750,3.8775,
Yes,0.00,121.08,22.95,4.88,14.93,3.34,1.86,26.88,0x0,0x0,0,0,-19.67,-1.27,0.00,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Reverse,0.00,0.00,0.00,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.9002,3.9015,3.9018,3.9024,3.9005,3.9006,3.8991,3.8975,3.9006,3.9009,3.9353,3.9000,3.9239,3.8991,3.8992,3.8981,3.9386,3.9095,3.8990,3.9388,3.9013,3.8855,3.9009,3.9019,3.9017,3.9016,3.9019,3.9016,3.9007,3.9001,3.9003,
Yes,0.00,121.08,22.95,4.88,14.93,3.34,1.86,26.88,0x0,0x0,0,0,-19.67,-1.27,0.00,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Reverse,0.00,0.00,0.00,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.9002,3.9015,3.9018,3.9024,3.9005,3.9006,3.8991,3.8975,3.9006,3.9009,3.9353,3.9000,3.9239,3.8991,3.8992,3.8981,3.9386,3.9095,3.8990,3.9388,3.9013,3.8855,3.9009,3.9019,3.9017,3.9016,3.9019,3.9016,3.9007,3.9001,3.9003,
Yes,0.00,121.07,22.95,4.88,14.93,3.34,1.86,26.88,0x0,0x0,0,0,-19.00,-1.22,0.00,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Reverse,0.00,0.00,0.00,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.9002,3.9015,3.9017,3.9026,3.9006,3.9007,3.8991,3.8975,3.9007,3.9009,3.9353,3.9000,3.9239,3.8990,3.8992,3.8981,3.9385,3.9096,3.8990,3.9388,3.9014,3.8855,3.9010,3.9020,3.9017,3.9017,3.9019,3.9015,3.9009,3.9002,3.9004,
Yes,0.00,121.08,22.95,4.88,14.93,3.34,1.86,26.88,0x0,0x0,0,0,-18.23,-1.17,0.00,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Reverse,0.00,0.00,0.00,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.9004,3.9017,3.9019,3.9026,3.9006,3.9008,3.8993,3.8975,3.9008,3.9011,3.9354,3.9000,3.9240,3.8992,3.8993,3.8982,3.9386,3.9095,3.8990,3.9388,3.9014,3.8855,3.9010,3.9020,3.9017,3.9016,3.9020,3.9017,3.9009,3.9002,3.9004,
Yes,0.00,121.06,22.94,4.88,14.93,3.34,1.86,26.89,0x0,0x0,0,0,-18.20,-1.17,0.00,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Reverse,0.00,0.00,0.00,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.9003,3.9017,3.9019,3.9026,3.9006,3.9008,3.8992,3.8975,3.9007,3.9011,3.9354,3.9001,3.9240,3.8991,3.8992,3.8982,3.9386,3.9096,3.8991,3.9389,3.9014,3.8856,3.9010,3.9020,3.9018,3.9017,3.9019,3.9016,3.9009,3.9003,3.9005,
Yes,0.00,121.05,22.94,4.88,14.93,3.34,1.86,26.89,0x0,0x0,0,0,-18.02,-1.16,0.00,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Reverse,0.00,0.00,0.00,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.9003,3.9016,3.9019,3.9026,3.9006,3.9008,3.8993,3.8976,3.9008,3.9011,3.9354,3.9001,3.9240,3.8991,3.8993,3.8982,3.9386,3.9096,3.8991,3.9388,3.9014,3.8855,3.9010,3.9020,3.9017,3.9018,3.9020,3.9017,3.9009,3.9002,3.9006,
Yes,0.00,121.07,22.94,4.88,14.93,3.34,1.86,26.88,0x0,0x0,0,0,-17.26,-1.11,0.00,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Reverse,0.00,0.00,0.00,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.9003,3.9017,3.9019,3.9026,3.9006,3.9008,3.8991,3.8975,3.9008,3.9010,3.9354,3.9001,3.9239,3.8992,3.8992,3.8982,3.9386,3.9097,3.8991,3.9389,3.9014,3.8856,3.9010,3.9020,3.9018,3.9017,3.9019,3.9017,3.9010,3.9003,3.9006,
Yes,0.00,121.06,22.94,4.88,14.93,3.34,1.86,26.88,0x0,0x0,0,0,-15.59,-1.00,0.00,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Reverse,0.00,0.00,0.00,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.9003,3.9017,3.9019,3.9026,3.9007,3.9008,3.8992,3.8975,3.9007,3.9010,3.9354,3.9001,3.9239,3.8992,3.8993,3.8983,3.9387,3.9096,3.8991,3.9389,3.9015,3.8855,3.9010,3.9020,3.9018,3.9016,3.9019,3.9017,3.9010,3.9004,3.9006,
Yes,0.00,121.08,22.94,4.88,14.93,3.34,1.86,26.88,0x0,0x0,0,0,-14.39,-0.93,0.00,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Reverse,0.00,0.00,0.00,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.9003,3.9017,3.9019,3.9026,3.9006,3.9008,3.8992,3.8976,3.9009,3.9011,3.9354,3.9001,3.9240,3.8992,3.8993,3.8983,3.9386,3.9097,3.8991,3.9389,3.9014,3.8856,3.9010,3.9020,3.9017,3.9017,3.9021,3.9017,3.9009,3.9003,3.9005,
Yes,1.22,120.93,22.93,4.88,14.93,3.34,1.86,26.87,0x0,0x2,0,0,-15.81,-1.02,11.09,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Reverse,0.03,0.00,0.00,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8895,3.8902,3.8902,3.8916,3.8888,3.8897,3.8880,3.8847,3.8894,3.8905,3.9235,3.8896,3.9075,3.8879,3.8887,3.8877,3.9235,3.8980,3.8885,3.9278,3.8896,3.8751,3.8910,3.8895,3.8902,3.8912,3.8901,3.8892,3.8884,3.8892,3.8904,
Yes,0.00,121.07,22.92,4.88,14.89,3.33,1.87,26.86,0x0,0x0,0,0,-18.70,-1.20,0.00,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Reverse,0.00,0.00,0.00,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.9003,3.9016,3.9019,3.9026,3.9005,3.9008,3.8993,3.8975,3.9008,3.9011,3.9354,3.9000,3.9240,3.8991,3.8992,3.8982,3.9387,3.9096,3.8990,3.9389,3.9014,3.8855,3.9011,3.9020,3.9018,3.9017,3.9020,3.9017,3.9009,3.9002,3.9004,
Yes,0.00,121.08,22.92,4.88,14.93,3.34,1.86,26.86,0x0,0x0,0,0,-16.81,-1.08,0.00,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Reverse,0.00,0.00,0.00,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.9003,3.9017,3.9019,3.9026,3.9006,3.9008,3.8992,3.8976,3.9007,3.9009,3.9354,3.9001,3.9241,3.8992,3.8994,3.8983,3.9387,3.9096,3.8990,3.9389,3.9014,3.8856,3.9010,3.9020,3.9018,3.9017,3.9020,3.9017,3.9009,3.9002,3.9005,
Yes,0.00,121.08,22.92,4.88,14.93,3.34,1.86,26.88,0x0,0x0,0,0,-14.71,-0.95,0.00,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Reverse,0.00,0.00,0.00,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.9003,3.9017,3.9019,3.9026,3.9006,3.9008,3.8994,3.8976,3.9009,3.9011,3.9354,3.9001,3.9240,3.8992,3.8993,3.8982,3.9387,3.9097,3.8991,3.9390,3.9014,3.8856,3.9011,3.9020,3.9018,3.9017,3.9020,3.9018,3.9010,3.9003,3.9006,
Yes,0.00,121.08,22.92,4.88,14.93,3.34,1.86,26.87,0x0,0x0,0,0,-13.73,-0.88,0.00,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Reverse,0.00,0.00,0.00,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.9004,3.9017,3.9019,3.9026,3.9007,3.9008,3.8994,3.8976,3.9009,3.9011,3.9355,3.9002,3.9241,3.8992,3.8993,3.8983,3.9387,3.9097,3.8991,3.9390,3.9014,3.8856,3.9010,3.9021,3.9018,3.9017,3.9020,3.9017,3.9011,3.9004,3.9005,
Yes,0.00,121.09,22.92,4.88,14.93,3.34,1.86,26.87,0x0,0x0,0,0,-13.82,-0.89,0.00,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Reverse,0.21,0.00,0.00,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.9004,3.9018,3.9020,3.9027,3.9007,3.9009,3.8991,3.8975,3.9008,3.9010,3.9353,3.9001,3.9240,3.8993,3.8994,3.8983,3.9387,3.9097,3.8991,3.9389,3.9015,3.8856,3.9011,3.9020,3.9018,3.9017,3.9019,3.9017,3.9010,3.9003,3.9006,
Yes,0.02,121.07,22.91,4.88,14.90,3.34,1.86,26.86,0x0,0x0,0,0,-21.18,-1.36,0.60,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Reverse,0.00,0.00,0.00,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.9003,3.9017,3.9019,3.9026,3.9006,3.9007,3.8992,3.8976,3.9008,3.9011,3.9353,3.9001,3.9240,3.8991,3.8993,3.8982,3.9385,3.9096,3.8990,3.9389,3.9014,3.8855,3.9010,3.9020,3.9017,3.9017,3.9019,3.9016,3.9009,3.9003,3.9005,
Yes,0.00,121.08,22.91,4.88,14.93,3.34,1.86,26.87,0x0,0x0,0,0,-24.09,-1.55,0.00,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Reverse,0.00,0.00,0.00,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.9003,3.9016,3.9019,3.9026,3.9006,3.9007,3.8992,3.8975,3.9006,3.9011,3.9355,3.9000,3.9240,3.8992,3.8992,3.8982,3.9386,3.9096,3.8991,3.9390,3.9014,3.8856,3.9010,3.9020,3.9018,3.9017,3.9019,3.9017,3.9009,3.9003,3.9006,
Yes,0.00,121.08,22.90,4.88,14.93,3.34,1.86,26.86,0x0,0x0,0,0,-25.77,-1.66,0.00,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Reverse,0.00,0.00,0.00,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.9003,3.9017,3.9018,3.9026,3.9007,3.9008,3.8993,3.8975,3.9008,3.9011,3.9354,3.9000,3.9240,3.8992,3.8992,3.8982,3.9387,3.9096,3.8990,3.9389,3.9014,3.8856,3.9011,3.9020,3.9018,3.9017,3.9019,3.9016,3.9010,3.9002,3.9005,
Yes,0.00,121.08,22.90,4.88,14.93,3.34,1.86,26.86,0x0,0x0,0,0,-32.54,-2.09,0.00,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Reverse,0.00,0.00,0.00,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.9004,3.9017,3.9019,3.9026,3.9006,3.9008,3.8992,3.8975,3.9007,3.9011,3.9354,3.9001,3.9240,3.8992,3.8994,3.8983,3.9387,3.9098,3.8992,3.9390,3.9015,3.8855,3.9010,3.9020,3.9018,3.9017,3.9020,3.9017,3.9009,3.9003,3.9006,
Yes,1.02,120.97,22.89,4.88,14.93,3.34,1.86,26.86,0x0,0x4,0,0,-36.00,-2.32,18.59,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Reverse,0.00,0.81,0.00,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.9007,3.9023,3.9026,3.9032,3.9012,3.9014,3.8996,3.8983,3.9015,3.9015,3.9359,3.9004,3.9249,3.8999,3.8999,3.8987,3.9395,3.9101,3.8997,3.9397,3.9021,3.8860,3.9014,3.9026,3.9025,3.9023,3.9025,3.9023,3.9013,3.9008,3.9012,
Yes,1.54,120.88,22.89,4.88,14.89,3.33,1.87,26.85,0x0,0x4,0,0,-27.79,-1.79,22.03,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Reverse,0.00,0.66,0.00,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8913,3.8923,3.8927,3.8941,3.8916,3.8931,3.8899,3.8867,3.8916,3.8929,3.9263,3.8912,3.9104,3.8901,3.8906,3.8903,3.9285,3.8996,3.8903,3.9301,3.8922,3.8776,3.8924,3.8917,3.8926,3.8937,3.8930,3.8930,3.8901,3.8911,3.8925,
Yes,1.29,120.93,22.88,4.88,14.89,3.33,1.87,26.85,0x0,0x4,0,0,-20.73,-1.33,17.83,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Reverse,0.00,0.65,0.00,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8941,3.8951,3.8954,3.8965,3.8942,3.8944,3.8928,3.8904,3.8944,3.8952,3.9290,3.8941,3.9148,3.8929,3.8935,3.8925,3.9298,3.9030,3.8932,3.9327,3.8950,3.8798,3.8953,3.8952,3.8954,3.8960,3.8956,3.8946,3.8937,3.8941,3.8950,
Yes,1.18,120.95,22.88,4.88,14.89,3.33,1.87,26.86,0x0,0x4,0,0,-15.41,-0.99,17.04,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Reverse,0.00,0.64,0.00,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8963,3.8975,3.8977,3.8987,3.8968,3.8972,3.8951,3.8930,3.8968,3.8975,3.9315,3.8963,3.9181,3.8952,3.8956,3.8948,3.9339,3.9054,3.8953,3.9349,3.8974,3.8821,3.8973,3.8976,3.8977,3.8980,3.8982,3.8977,3.8963,3.8963,3.8970,
Yes,0.94,121.00,22.88,4.88,14.89,3.33,1.87,26.87,0x0,0x4,0,0,-11.51,-0.74,10.63,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Reverse,0.00,0.66,0.00,0x0,0x0,0x1,0x0,0x0,0x1,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8978,3.8989,3.8992,3.9001,3.8978,3.8979,3.8966,3.8945,3.8981,3.8987,3.9326,3.8976,3.9202,3.8966,3.8970,3.8959,3.9348,3.9069,3.8966,3.9363,3.8989,3.8831,3.8986,3.8990,3.8991,3.8994,3.8991,3.8986,3.8981,3.8977,3.8982,
